,LINE_ID,CHARACTER_ID,MOVIE_ID,CHARACTER_NAME,UTTERANCE
72842,L395200,u2157,m140,BABE,Can I have a month's vacation?
72843,L395199,u2176,m140,MAC,"Listen, Babe - get me some stuff on this guy, and you can have"
72844,L395198,u2157,m140,BABE,"Oh, he's not getting away with anything."
72845,L395197,u2176,m140,MAC,"What's gotten into you, Babe? I remember the time when you'd blast this town wide open before you'd let Cobb get away with a thing like this."
72846,L395196,u2157,m140,BABE,"Look, I can do it!"
72847,L395847,u2158,m140,BOB,Come on - let's go!
72848,L395846,u2168,m140,FRANK,Ow! My foot's asleep!
72849,L395808,u2168,m140,FRANK,Just one little drink - and then we're ready to shoot.
72850,L395807,u2158,m140,BOB,"Boy, was he burning."
72851,L395806,u2168,m140,FRANK,Yeah. Mac threw Cobb out again.
72852,L395723,u2168,m140,FRANK,Shhh!
72853,L395722,u2158,m140,BOB,I wonder if they'd want to make it a quartet.
72854,L395610,u2168,m140,FRANK,Babe ought to get him drunk again.
72855,L395609,u2158,m140,BOB,It don't look as though we're gonna get any pictures tonight.
72856,L395424,u2158,m140,BOB,Hurry up!
72857,L395423,u2168,m140,FRANK,"Come on, come on!"
72858,L395411,u2158,m140,BOB,Right.
72859,L395410,u2168,m140,FRANK,I tell you that dame's nuts.
72860,L395409,u2158,m140,BOB,I suppose it's going to be the same old thing.
72861,L395656,u2162,m140,CEDAR,"I don't care what I said. I can't strangle him, can I!"
72862,L395655,u2159,m140,BUDINGTON,"Yes, but you said"
72863,L395654,u2162,m140,CEDAR,"Yes, I know. A week's gone by and we haven't got the Power of Attorney yet!"
72864,L395653,u2159,m140,BUDINGTON,"don't want to be critical, John, but here it is"
72865,L395179,u2162,m140,CEDAR,"Will you stop worrying! It was I who got old man Semple to turn everything over to us, wasn't it? And who got the Power of Attorney from him ! All right, and I'll get it again!  I'll take it easy. Those books'll never leave this office."
72866,L395178,u2159,m140,BUDINGTON,"But a half million dollars! My goodness, where are we going to get"
72867,L395177,u2162,m140,CEDAR,"Well, it hasn't happened yet - has it?"
72868,L395176,u2159,m140,BUDINGTON,"But what if they fall into somebody else's hands, why - uh"
72869,L395175,u2162,m140,CEDAR,"I know, Budington. We can't afford to have the books investigated right now. You must have said that a thousand times already."
72870,L395165,u2162,m140,CEDAR,"Close that door.  Will you get Mrs. Cedar on the phone, please?"
72871,L395164,u2159,m140,BUDINGTON,John
72872,L395163,u2162,m140,CEDAR,We've got nothing to worry about. He's as naive as a child.
72873,L395926,u2173,m140,LONGFELLOW,Thank you. Now don't touch a thing. Leave everything as it is.
72874,L395925,u2160,m140,BUTLER,"I wish you luck, sir."
72875,L395924,u2173,m140,LONGFELLOW,Perfect! Perfect!
72876,L395923,u2160,m140,BUTLER,"How is this, sir?"
72877,L395920,u2173,m140,LONGFELLOW,Yes.
72878,L395919,u2160,m140,BUTLER,Me sir?
72879,L395918,u2173,m140,LONGFELLOW,"Sit over there, will you?"
72880,L395916,u2160,m140,BUTLER,"Yes, sir."
72881,L395915,u2173,m140,LONGFELLOW,"Yeah, that's fine. Have a lot of it because she likes it."
72882,L395914,u2160,m140,BUTLER,"Oh, yes, sir. Here it is, sir. The pate de fois gras, sir."
72883,L395913,u2173,m140,LONGFELLOW,That goo. That stuff that tastes like soap.
72884,L395912,u2160,m140,BUTLER,"Stuff, sir?"
72885,L395909,u2160,m140,BUTLER,A smaller bowl of flowers.
72886,L395908,u2173,m140,LONGFELLOW,"Those flowers are too high. Won't be able to see her.  Get a smaller bowl, will you?"
72887,L395907,u2160,m140,BUTLER,"Oh, yes sir."
72888,L395906,u2173,m140,LONGFELLOW,Is that the best you've got?
72889,L395905,u2160,m140,BUTLER,"Yes, sir."
72890,L395904,u2173,m140,LONGFELLOW,Fourteen carat?
72891,L395903,u2160,m140,BUTLER,"Yes, sir."
72892,L395902,u2173,m140,LONGFELLOW,"Gold, eh?"
72893,L395901,u2160,m140,BUTLER,"Yes, quite all right. Thank you, sir."
72894,L395900,u2173,m140,LONGFELLOW,How's it going? Okay?
72895,L395779,u2160,m140,BUTLER,"Me, sir?"
72896,L395778,u2173,m140,LONGFELLOW,You try it.
72897,L395602,u2173,m140,LONGFELLOW,"Fine. I'll talk to her. Give me the phone, quick. She's the only one I'm going to talk to from now on."
72898,L395601,u2160,m140,BUTLER,"Yes, sir."
72899,L395600,u2173,m140,LONGFELLOW,Who? Miss Dawson?
72900,L395599,u2160,m140,BUTLER,"Miss Dawson on the phone, sir."
72901,L395598,u2173,m140,LONGFELLOW,Cobb's right. I mustn't talk to anybody.
72902,L395360,u2160,m140,BUTLER,"Yes, sir."
72903,L395359,u2173,m140,LONGFELLOW,Will you show Mr. Hallor to the front door?
72904,L395219,u2173,m140,LONGFELLOW,They are? I forgot all about them.  What do you think they want?
72905,L395218,u2160,m140,BUTLER,"The gentlemen from the opera are still waiting in the board room, sir. They're getting a trifle impatient, sir."
72906,L395965,u2166,m140,FARMER,Let me go!
72907,L395964,u2161,m140,BUTLERS,We'll send for the police!
72908,L395963,u2166,m140,FARMER,I wanna see that guy!
72909,L395962,u2161,m140,BUTLERS,"He's not home, I tell you!"
72910,L395961,u2166,m140,FARMER,Let me go! I wanna see him!
72911,L395960,u2161,m140,BUTLERS,You can't come up here!
72912,L395669,u2162,m140,CEDAR,"Nuisance value.  Maybe they have! Maybe they have! Maybe they have!  Mr. and Mrs. Semple, please. How do you do?"
72913,L395668,u2167,m140,FIRST BROTHER,"They say if it hadn't been for Deeds, they'd have gotten all the money."
72914,L395667,u2162,m140,CEDAR,Nuisance value?
72915,L395666,u2167,m140,FIRST BROTHER,They keep insisting they should have some nuisance value.
72916,L395665,u2162,m140,CEDAR,Relatives of old man Semple.
72917,L395167,u2162,m140,CEDAR,The smartest thing I ever did was to make that trip.
72918,L395166,u2167,m140,FIRST BROTHER,"Come on, John. What happened?"
72919,L395016,u2162,m140,CEDAR,"I'll do no such thing. I'm going there myself. You're going with me too, Anderson - and you too, Cobb."
72920,L395015,u2167,m140,FIRST BROTHER,"Better wire him right away, John."
72921,L395014,u2162,m140,CEDAR,Thank heaven.
72922,L396343,u2172,m140,JUDGE,Mr. Cedar!
72923,L396342,u2162,m140,CEDAR,But your honor
72924,L396341,u2172,m140,JUDGE,You will please permit Mr. Deeds to finish.
72925,L396338,u2162,m140,CEDAR,Mr. Deeds is drawing on his warped imagination!
72926,L396337,u2172,m140,JUDGE,Mr. Cedar!
72927,L396336,u2162,m140,CEDAR,It's a lie!
72928,L396301,u2172,m140,JUDGE,Proceed.
72929,L396300,u2162,m140,CEDAR,"Your Honor, I object."
72930,L396181,u2162,m140,CEDAR,What was that you said he was?
72931,L396180,u2172,m140,JUDGE,He's what?
72932,L396177,u2162,m140,CEDAR,"Suppose you just answer, Miss Jane. Now, will you tell the Court what everybody at home thinks of Longfellow Deeds?"
72933,L396176,u2172,m140,JUDGE,Must we have the echo?
72934,L396163,u2172,m140,JUDGE,Yes! Yes! Let's get on with it.
72935,L396162,u2162,m140,CEDAR,"The Falkner sisters are rather timid, Your Honor, and wish to be together. If the court pleases, I will only have one of them testify."
72936,L396123,u2162,m140,CEDAR,This is outrageous!
72937,L396122,u2172,m140,JUDGE,Miss Bennett please!
72938,L395221,u2163,m140,COBB,"I'll tell those mugs to keep their shirts on, that you'll be right down."
72939,L395220,u2162,m140,CEDAR,"Well, your uncle was Chairman of the Board of Directors. They probably expect you to carry on."
72940,L395144,u2163,m140,COBB,That tuba player!
72941,L395143,u2162,m140,CEDAR,What?
72942,L395142,u2163,m140,COBB,Look!
72943,L395138,u2163,m140,COBB,I looked everywhere. I even went to his house. It's locked up.
72944,L395137,u2162,m140,CEDAR,You can't?
72945,L395136,u2163,m140,COBB,I can't find him.
72946,L395132,u2163,m140,COBB,"See you later, kid."
72947,L395131,u2162,m140,CEDAR,"I can understand that.  We'll take a walk around town, meet you at the train at four o'clock.  Congratulations, Mr. Deeds. You're one of the richest men in the country. We'll see you later.  Goodbye and thank you."
72948,L395105,u2162,m140,CEDAR,"Yes. You see, rich people need someone to keep the crowds away. The world's full of pests. Then there's the newspapers to handle. One must know when to seek publicity - and when to avoid it."
72949,L395104,u2163,m140,COBB,Yeah. A glorified doormat.
72950,L395042,u2163,m140,COBB,"No, we won't! The next time that jumping jack comes out, I'll straddle him while you ask him your questions."
72951,L395041,u2162,m140,CEDAR,I guess we'd better try somebody else.
72952,L395023,u2162,m140,CEDAR,Are you sure this is the town he lives in?
72953,L395022,u2163,m140,COBB,That's pretty.
72954,L395009,u2163,m140,COBB,It's okay with me as long as my weekly stipend keeps coming in.
72955,L395008,u2162,m140,CEDAR,"Yes, I know. My first concern is to locate the lucky man. When I do, it's your job to keep the newspapers away from him."
72956,L395007,u2163,m140,COBB,But it's a great story. Somewhere in this country a guy is walking into twenty million bucks.
72957,L395006,u2162,m140,CEDAR,I'm not interested in the newspapers.
72958,L395005,u2163,m140,COBB,"Mr. Cedar is, and I haven't seen him in two days.  Listen, Cedar, we've got to do something about the newspapers."
72959,L395004,u2162,m140,CEDAR,Hang up.
72960,L395003,u2163,m140,COBB,"Sorry, Mac, I can't. Yeah, Mac. Sure, but I ain't the attorney"
72961,L395002,u2162,m140,CEDAR,Hang up.
72962,L395001,u2163,m140,COBB,Wants to know who the heir is.
72963,L395000,u2162,m140,CEDAR,Newspaperman?
72964,L396026,u2180,m140,VOICE,Okay.
72965,L396025,u2162,m140,CEDAR,Find out who wrote those newspaper articles and subpoena them right away.
72966,L396024,u2180,m140,VOICE,Yeah?
72967,L396023,u2162,m140,CEDAR,"Okay, then. Go to it.  And, Charlie"
72968,L396022,u2180,m140,VOICE,All set.
72969,L396021,u2162,m140,CEDAR,"Charlie, we're off! Papers all set?"
72970,L395020,u2162,m140,CEDAR,Mandrake Falls.  M-A-N
72971,L395019,u2180,m140,VOICE,Where?
72972,L395018,u2162,m140,CEDAR,"Make three reservations on the first train out to Mandrake Falls, Vermont."
72973,L395017,u2180,m140,VOICE,Yes?
72974,L395366,u2162,m140,CEDAR,"Yes, of course, if you wish. But you must be prepared. This sort of thing will be daily routine.  If it becomes annoying, you let me know. Goodbye, Mr. Deeds. Goodbye, sir."
72975,L395365,u2173,m140,LONGFELLOW,"You're not my attorney yet, Mr. Cedar. Not till I find out what's on your mind. Suppose you get the books straightened out quick so I can have a look at them."
72976,L395364,u2162,m140,CEDAR,"I can't hold out any longer either, Mr. Deeds.  Being an attorney for you will be a very simple affair."
72977,L395243,u2173,m140,LONGFELLOW,How can he make any trouble for me? I haven't done anything.
72978,L395242,u2162,m140,CEDAR,"He's capable of causing you a lot of trouble, Mr. Deeds."
72979,L395241,u2173,m140,LONGFELLOW,"Well, if he has a claim, we'd better see him.  Send him in."
72980,L395240,u2162,m140,CEDAR,A lawyer representing some woman with a claim against the estate.  Tell him to see me at my office.
72981,L395239,u2173,m140,LONGFELLOW,Why not? Who is he?
72982,L395230,u2173,m140,LONGFELLOW,"Oh, yes. Yes, I will."
72983,L395229,u2162,m140,CEDAR,"I mean, about the Power of Attorney."
72984,L395228,u2173,m140,LONGFELLOW,Huh?
72985,L395227,u2162,m140,CEDAR,"I think you ought to give this matter some thought, Mr. Deeds."
72986,L395217,u2173,m140,LONGFELLOW,"Budington. Funny, I can't think of a rhyme for Budington yet."
72987,L395216,u2162,m140,CEDAR,"Yes, but that's an added service a firm like Cedar, Cedar, Cedar and Budington usually donates."
72988,L395215,u2173,m140,LONGFELLOW,"That involves a lot of extra work, doesn't it?"
72989,L395214,u2162,m140,CEDAR,Oh - nothing. No extra charge.
72990,L395213,u2173,m140,LONGFELLOW,"Well, outside of your regular fee, how much extra will it cost?"
72991,L395212,u2162,m140,CEDAR,Yes. That is to say
72992,L395211,u2173,m140,LONGFELLOW,"Besides wanting to be my lawyer, you also want to handle my investments too?"
72993,L395210,u2162,m140,CEDAR,"Well, you see, your uncle didn't bother with that sort of thing. He left everything to us. He traveled most of the time, and enjoyed himself. You should do the same thing, Mr. Deeds."
72994,L395209,u2173,m140,LONGFELLOW,"Oh, yes, there've been a lot of them around here already. Strangest kind of people. Salesmen - politicians - moochers - all want something. I haven't had a minute to myself. Haven't seen Grant's Tomb yet."
72995,L395208,u2162,m140,CEDAR,"It's merely a suggestion. I don't wish to press the point, Mr. Deeds, but if you'll give me your Power of Attorney we'll take care of everything. It'll save you a lot of petty annoyances. Every shark in town will be trying to sell you something."
72996,L395154,u2173,m140,LONGFELLOW,I was wondering where they're going to get another tuba player for the band.
72997,L395153,u2162,m140,CEDAR,No?
72998,L395152,u2173,m140,LONGFELLOW,"Oh, I wasn't worried about that."
72999,L395151,u2162,m140,CEDAR,"I wouldn't worry if I were you. Of course, a large fortune like this entails a great responsibility - but you'll have a good deal of help. So don't worry. Leave everything to me."
73000,L395150,u2173,m140,LONGFELLOW,"No, thank you."
73001,L395149,u2162,m140,CEDAR,Will you have a cigar?
73002,L395126,u2173,m140,LONGFELLOW,When?
73003,L395125,u2162,m140,CEDAR,You're going to New York with us.
73004,L395124,u2173,m140,LONGFELLOW,What for?
73005,L395123,u2162,m140,CEDAR,"Saving a lady in distress, eh? Well, I suppose we all have dreams like that when we are young.  Incidentally, we'd better get started. You'll have to pack."
73006,L395118,u2173,m140,LONGFELLOW,Who - me? No.
73007,L395117,u2162,m140,CEDAR,"Are you a married man, Mr. Deeds?"
73008,L395103,u2173,m140,LONGFELLOW,Buffer?
73009,L395102,u2162,m140,CEDAR,Mr. Cobb here is an ex-newspaperman associated with your uncle for many years - as a sort of buffer.
73010,L395099,u2173,m140,LONGFELLOW,"Oh, yes, I heard you all right. $20,000,000. That's quite a lot, isn't it?"
73011,L395098,u2162,m140,CEDAR,"Perhaps you didn't hear what I said, Mr. Deeds! The whole Semple fortune goes to you! $20,000,000!"
73012,L395094,u2173,m140,LONGFELLOW,"He was? Gee, that's too bad. If there's anything I can do to"
73013,L395093,u2162,m140,CEDAR,"Well, he passed on. He was killed in a motor accident in Italy."
73014,L395092,u2173,m140,LONGFELLOW,"Not much. He's an uncle of mine, I think. I never saw him, but my mother's name was Semple, you know."
73015,L395091,u2162,m140,CEDAR,"Mr. Deeds, does the name of Martin W. Semple mean anything to you?"
73016,L395090,u2173,m140,LONGFELLOW,"Why, no."
73017,L395089,u2162,m140,CEDAR,Are your parents living?
73018,L395088,u2173,m140,LONGFELLOW,Yes.
73019,L395087,u2162,m140,CEDAR,"Mr. Deeds, are you the son of Dr. Joseph and Mary Deeds?"
73020,L395086,u2173,m140,LONGFELLOW,All right.
73021,L395085,u2162,m140,CEDAR,I'd like to ask you a few questions.
73022,L395078,u2162,m140,CEDAR,"I'm John Cedar - of the New York firm of Cedar, Cedar, Cedar and Budington."
73023,L395077,u2173,m140,LONGFELLOW,How do you do.
73024,L395076,u2162,m140,CEDAR,How do you do.
73025,L395075,u2173,m140,LONGFELLOW,Yes.
73026,L395074,u2162,m140,CEDAR,Mr. Longfellow Deeds?
73027,L395062,u2178,m140,MRS. MEREDITH,He and Jim Mason own the Tallow Works. But that's not where he makes his money. He makes most of it from his poetry.
73028,L395061,u2162,m140,CEDAR,"Well, we'd like to find out something about him. What does he do for a living?"
73029,L395060,u2178,m140,MRS. MEREDITH,"No, I'm his housekeeper."
73030,L395059,u2162,m140,CEDAR,That's very kind of you. Are you related to him?
73031,L395058,u2178,m140,MRS. MEREDITH,Sit down. Sure I couldn't get you a glass of lemonade or something?
73032,L395057,u2162,m140,CEDAR,"No, thanks."
73033,L395056,u2178,m140,MRS. MEREDITH,"Come in, please. Come in. Can I get you a cup of tea?"
73034,L395054,u2178,m140,MRS. MEREDITH,"No - he's over to the park arranging for the bazaar, so's to raise money for the fire engine.  Mal, you shoulda knowed he was in the park."
73035,L395053,u2162,m140,CEDAR,Is Mr. Deeds in?
73036,L395052,u2178,m140,MRS. MEREDITH,"Oh, will you come in please, gentlemen?"
73037,L396046,u2163,m140,COBB,"Okay, Santa Claus. 2000 lunches."
73038,L396045,u2173,m140,LONGFELLOW,"Well, that doesn't make 'em any less hungry."
73039,L396044,u2163,m140,COBB,What? There must be 2000 of them out there.
73040,L396043,u2173,m140,LONGFELLOW,Cobb! Get lunch for the rest of them.
73041,L396039,u2173,m140,LONGFELLOW,"Well, maybe I will have a sandwich.  Do you mind waiting a few minutes?"
73042,L396038,u2163,m140,COBB,"Come on, come on. What are you trying to do, kid? Keel over? You haven't been out of this house in two weeks."
73043,L396037,u2173,m140,LONGFELLOW,"Not hungry. I want to get through this work in a hurry, and then I want to go home. What price did you get on those trucks?"
73044,L396036,u2163,m140,COBB,What about your knocking off for lunch?
73045,L395959,u2173,m140,LONGFELLOW,They can have the Estate.
73046,L395958,u2163,m140,COBB,You shouldn't be running away like this. What's going to happen to the Estate?
73047,L395939,u2173,m140,LONGFELLOW,Shut up!
73048,L395938,u2163,m140,COBB,"She's the star reporter on The Mail. Every time you opened your kisser, you gave her another story. She's the dame who slapped that monicker on you - ""Cinderella Man."" You've been making love to a double dose of cyanide!"
73049,L395935,u2163,m140,COBB,"Mary Dawson, huh? Mary Dawson, my eye. That dame took you for a sleigh ride that New York will laugh about for years. She's the slickest, two- timing, double-crossing"
73050,L395934,u2173,m140,LONGFELLOW,Will you tell the gentleman I'm not in?
73051,L395933,u2163,m140,COBB,"Just as I suspected, wise guy! I don't mind you making a sap out of yourself - but you made one out of me, too."
73052,L395597,u2163,m140,COBB,"Thank you.  If you feel the building rock, it'll be me blasting into this editor."
73053,L395596,u2173,m140,LONGFELLOW,"Yes, I guess I'll have to."
73054,L395595,u2163,m140,COBB,That's my job. I'll take care of that. I'll keep that stuff out of the papers - if you'll help me. But I can't do anything if you go around talking to people. Will you promise me to be careful from now on?
73055,L395594,u2173,m140,LONGFELLOW,"But what about this ""Cinderella Man""?"
73056,L395593,u2163,m140,COBB,"Listen. Listen, Longfellow. You've got brains, kid. You'll get along swell if you'll only curb your homicidal instincts - and keep your trap shut. Don't talk to anybody! These newshounds are out gunning for you."
73057,L395592,u2173,m140,LONGFELLOW,"If they're going to poke fun at me, I'm going to"
73058,L395591,u2163,m140,COBB,Not editors. Take my word for it. Not editors!
73059,L395590,u2173,m140,LONGFELLOW,Sometimes it's the only solution.
73060,L395589,u2163,m140,COBB,"No, you don't! Get this clear: Socking people is no solution for anything."
73061,L395588,u2173,m140,LONGFELLOW,I think I'll go down and punch this editor on the nose.
73062,L395587,u2163,m140,COBB,They'd call you anything if you gave them half a chance. They've got you down as a sap.
73063,L395586,u2173,m140,LONGFELLOW,"I don't remember. ""Cinderella Man!"" What do they mean by that?"
73064,L395585,u2163,m140,COBB,Are those stories true?
73065,L395584,u2173,m140,LONGFELLOW,"What do they mean by this - ""Cinderella Man!"""
73066,L395583,u2163,m140,COBB,What do you think bodyguards are for?
73067,L395582,u2173,m140,LONGFELLOW,"Oh, they insisted on following me."
73068,L395581,u2163,m140,COBB,And what'd you do to those bodyguards? They quit this morning. Said you locked them up.
73069,L395580,u2163,m140,COBB,What do I care about Arthur! Did you see this stuff in the paper? How'd it get in there? What'd you do last night? Who were you talking to?
73070,L395579,u2173,m140,LONGFELLOW,He's the shipping clerk at the Tallow Works. Wants a $2 raise - or he'll quit.
73071,L395578,u2163,m140,COBB,Arthur! Who's Arthur?
73072,L395577,u2173,m140,LONGFELLOW,Arthur wants to quit!
73073,L395576,u2163,m140,COBB,Did you see all this stuff in the papers?
73074,L395376,u2163,m140,COBB,"Okay, you're the boss.  When your blood begins to boil, yell out. I'll be seeing you!"
73075,L395375,u2173,m140,LONGFELLOW,"Some other time, Cobb. Some other time."
73076,L395374,u2163,m140,COBB,Name your poison and I'll supply it.
73077,L395373,u2173,m140,LONGFELLOW,Oh.
73078,L395372,u2163,m140,COBB,Women! Ever heard of 'em?
73079,L395371,u2173,m140,LONGFELLOW,What're you talking about?
73080,L395370,u2163,m140,COBB,"Your uncle had a weakness for dark ones, tall and stately. How would you like yours? Dark or fair, tall or short, fat or thin, tough or tender?"
73081,L395369,u2173,m140,LONGFELLOW,Entertainment?
73082,L395368,u2163,m140,COBB,"Well, how about tonight? What would you like in the way of entertainment?"
73083,L395363,u2173,m140,LONGFELLOW,Only common sense.
73084,L395362,u2163,m140,COBB,I can't hold out on you any longer. Lamb bites wolf.  Beautiful.
73085,L395266,u2163,m140,COBB,Why do mice go where there's cheese?[3]
73086,L395265,u2173,m140,LONGFELLOW,That's funny. Why is that?
73087,L395264,u2163,m140,COBB,Uh-huh.
73088,L395263,u2173,m140,LONGFELLOW,"Gee, I'm busy. Did the opera people always come here for their meetings?"
73089,L395260,u2173,m140,LONGFELLOW,"Oh, I don't want to keep them waiting any longer. They're important people.  I wish you'd go along with me, Cobb. They're all strangers to me."
73090,L395259,u2163,m140,COBB,"You'd better get right down there. That opera mob is about to break into the Mad Song from ""Lucia.""[2]"
73091,L395226,u2173,m140,LONGFELLOW,"He was the last baby my father delivered, Arthur was."
73092,L395225,u2163,m140,COBB,"Oh, sure. Sure. We don't want to fire Arthur."
73093,L395224,u2173,m140,LONGFELLOW,Fine. Send it right away. I don't want him to fire Arthur.
73094,L395223,u2163,m140,COBB,"Jim Mason?  Oh, yeah. Yeah. No, I didn't send it. I've got it written out, though. Here it is.  ""Arthur's been with the Tallow Works too long. STOP. Don't think we should fire him. Longfellow."""
73095,L395222,u2173,m140,LONGFELLOW,"Thanks  Oh, did you send that telegram to Jim Mason?"
73096,L395148,u2173,m140,LONGFELLOW,"No, thanks."
73097,L395147,u2163,m140,COBB,Have a drink?
73098,L395128,u2173,m140,LONGFELLOW,I don't think we've got any suitcases.
73099,L395127,u2163,m140,COBB,This afternoon - at four o'clock.
73100,L395116,u2163,m140,COBB,"Oh, that's different if it's just poetry."
73101,L395115,u2173,m140,LONGFELLOW,"Oh, I don't mean that. I'm sure I'm going to need your help."
73102,L395114,u2163,m140,COBB,I've gotten the 'sackaroo' in many ways - but never in rhyme.
73103,L395113,u2173,m140,LONGFELLOW,Huh?
73104,L395112,u2163,m140,COBB,Sounds like a two weeks' notice to me.
73105,L395111,u2173,m140,LONGFELLOW,"""There once was a man named Cobb, Who kept Semple away from the mob. Came the turn of the tide And Semple - he died - And now poor Cobb's out of a job!"""
73106,L395110,u2173,m140,LONGFELLOW,I've got one for Cobb
73107,L395109,u2163,m140,COBB,Nah.
73108,L395108,u2173,m140,LONGFELLOW,"Well, whenever I run across a funny name, I always like to poke around for a rhyme. Don't you?"
73109,L395107,u2163,m140,COBB,Why should you?
73110,L395106,u2173,m140,LONGFELLOW,"Cedar, Cedar, Cedar and Budington. Funny, I can't think of a rhyme for Budington."
73111,L395101,u2173,m140,LONGFELLOW,"Yes, indeed. I wonder why he left me all that money? I don't need it."
73112,L395100,u2163,m140,COBB,"Oh, it'll do in a pinch."
73113,L395323,u2173,m140,LONGFELLOW,"Well, maybe it isn't to you, but it certainly is a business to me, if I have to make up a loss of $180,000. If it's losing that much money, there must be something wrong. Maybe you charge too much. Maybe you're selling bad merchandise. Maybe lots of things. I don't know. You see, I expect to do a lot of good with that money. And I can't afford to put it into anything that I don't look into. That's my decision for the time being, gentlemen. Goodbye, and thank you for making me Chairman."
73114,L395322,u2164,m140,DOUGLAS,"Because it just isn't a business, that's all!"
73115,L395321,u2173,m140,LONGFELLOW,Why not?
73116,L395320,u2164,m140,DOUGLAS,"You see, Mr. Deeds, the opera is not conducted like any ordinary business."
73117,L395319,u2173,m140,LONGFELLOW,"Now, where were we?"
73118,L395316,u2173,m140,LONGFELLOW,"Excuse me, gentlemen, there's nothing natural about that ."
73119,L395315,u2164,m140,DOUGLAS,Naturally.
73120,L395314,u2173,m140,LONGFELLOW,Me?!
73121,L395313,u2164,m140,DOUGLAS,"Well, we were rather expecting it to come from you."
73122,L395312,u2173,m140,LONGFELLOW,"I guess it is. But I personally wouldn't care to be head of a business that kept losing money. That wouldn't be common sense. Incidentally, where is the $180,000 coming from?"
73123,L395311,u2164,m140,DOUGLAS,The wrong kind! There isn't any wrong or right kind. Opera is opera!
73124,L395310,u2173,m140,LONGFELLOW,"Well, then, we must give the wrong kind of shows."
73125,L395309,u2164,m140,DOUGLAS,That's impossible. The opera has never paid.
73126,L395306,u2173,m140,LONGFELLOW,"But you charge. I mean, you sell tickets?"
73127,L395305,u2164,m140,DOUGLAS,We provide opera.
73128,L395302,u2173,m140,LONGFELLOW,"We own an opera house, don't we?"
73129,L395301,u2164,m140,DOUGLAS,"Why, it's an artistic institution"
73130,L395300,u2173,m140,LONGFELLOW,It isn't? What is it conducted for?
73131,L395299,u2164,m140,DOUGLAS,"You see, Mr. Deeds, the opera is not conducted for profit."
73132,L395296,u2173,m140,LONGFELLOW,"That's what I thought. If you don't mind, I'm rather interested in the Treasurer's report. I'd like to hear it."
73133,L395295,u2164,m140,DOUGLAS,"Why, the Chairman presides at the meetings."
73134,L395294,u2173,m140,LONGFELLOW,Wait a minute. What does the Chairman do?
73135,L395280,u2173,m140,LONGFELLOW,I'm Chairman.
73136,L395279,u2164,m140,DOUGLAS,"Oh Yes, of course - you've just been elected."
73137,L395278,u2173,m140,LONGFELLOW,I'm Chairman?
73138,L396225,u2181,m140,VON HOLLER,"It takes so long to detect them  because their mood changes so often and so quickly. Now, Your Honor, may I show you? May I use the chart?"
73139,L396224,u2165,m140,DR. FOSDICK,Ja.
73140,L396223,u2181,m140,VON HOLLER,It reminds me very much of this one. Nicht wahr?
73141,L396222,u2165,m140,DR. FOSDICK,"Oh, yes. Yes, of course Dr. Von Holler. Very interesting."
73142,L396221,u2181,m140,VON HOLLER,"Especially, the one of the young nobleman, you remember?"
