,LINE_ID,CHARACTER_ID,MOVIE_ID,CHARACTER_NAME,UTTERANCE
36434,L238891,u1120,m74,DANA,"Peter, this is serious.  I need to know if you think there's anything unusual about him."
36435,L238890,u1133,m74,VENKMAN,Oscar!  You poor kid!
36436,L238889,u1120,m74,DANA,His name is Oscar.
36437,L238888,u1133,m74,VENKMAN,There's no doubt about it.  He's got his father's looks.  The kid is ugly -- extremely ugly.  And smelly.  You stink!  It's just horrible.  You are the stinkiest baby I ever smelled.  What's his name?
36438,L238887,u1120,m74,DANA,What do you think?
36439,L238881,u1133,m74,VENKMAN,I may have a few personal problems but one thing I am is a total professional.
36440,L238880,u1120,m74,DANA,"Well, when you started introducing me as ""the old ball and chain,"" that's when I left."
36441,L238879,u1133,m74,VENKMAN,"Men are very sensitive, you know.  We need to feel loved and desired, too."
36442,L238878,u1120,m74,DANA,"You never asked me, and every time I brought it up you'd get drowsy and fall asleep."
36443,L238877,u1133,m74,VENKMAN,"He ditched you.  You should've married me, you know."
36444,L238876,u1120,m74,DANA,"He didn't ""ditch"" me.  We had some problems, he got a good offer from an orchestra in England and he took it."
36445,L238875,u1133,m74,VENKMAN,So what happened to Mr. Right?  I hear he ditched you and the kid and moved to Europe.
36446,L238874,u1133,m74,VENKMAN,"I can see that you're still very bitter about us, but in the interest of science, I'm going to give it my best shot.  Let's go to work, boys."
36447,L238873,u1120,m74,DANA,I have.  That's why I didn't call you first.
36448,L238872,u1133,m74,VENKMAN,"You know, Dana, I'm very very hurt that you didn't call me first.  I'm still into all this stuff, you know.  Haven't you ever seen my show?"
36449,L238871,u1120,m74,DANA,"Hello, Peter."
36450,L239299,u1120,m74,DANA,Maybe we should discuss this somewhere else.
36451,L239298,u1132,m74,STANTZ,Sorry!
36452,L238913,u1120,m74,DANA,"Peter, do you think maybe I have some genetic problem or something that makes me vulnerable to these supernatural things."
36453,L238912,u1132,m74,STANTZ,"I think we hit the honeypot, boys.  There's something brewing under the street."
36454,L238905,u1120,m74,DANA,A little to the left.  Right there!  That's where it stopped.
36455,L238904,u1132,m74,STANTZ,Is this the spot?
36456,L238868,u1120,m74,DANA,"Hi, Egon."
36457,L238867,u1132,m74,STANTZ,No problem.  Always glad to help -- and hug.
36458,L238866,u1120,m74,DANA,"Hi, Ray.  It's good to see you.  Thanks for coming."
36459,L238784,u1133,m74,VENKMAN,"No, you can't, and I think that's the whole problem with aliens; you just can't trust them. You may get some nice ones occasionally like Starman or E.T., but most of them turn out to be some kind of lizard.  Anyway, we're just about out of time.  Next week on 'World of the Psychic,' hairless pets.  Until then, this is Peter Venkman saying ...  ... Good night."
36460,L238783,u1121,m74,ELAINE,"It may have been a room on the spacecraft made up to look like a room in the Holiday Inn.  I can't be sure, Peter."
36461,L238782,u1133,m74,VENKMAN,Your alien had a room in the Holiday Inn?
36462,L238781,u1121,m74,ELAINE,"I received this information from an alien.  I was at the Paramus Holiday Inn, I was having a drink in the bar when he approached me and started talking.  Then he must have used some sort of ray or a mind control device because he made me follow him to his room and that's where he told me about the end of the world."
36463,L238780,u1133,m74,VENKMAN,"Valentine's Day.  That's got to be a bummer. Where did you get that date, Elaine?"
36464,L238779,u1121,m74,ELAINE,"According to my sources, the world will end on February 14, in the year 2016."
36465,L239435,u1133,m74,VENKMAN,"Oh, you think so?  Well, I've got news for you.  You've got Dracula's brother-in-law in there and he's got my girlfriend and her kid.  Around about midnight tonight, when you're partying uptown, this guy's going to come to life and start doing amateur head transplants.  And that's just round one."
36466,L239434,u1123,m74,HARDEMEYER,"Look, I've had it with you.  Get your stuff together, get back in that clown car and get out of here.  This is a city matter and everything's under control."
36467,L239345,u1133,m74,VENKMAN,Now you're talking.
36468,L239344,u1123,m74,HARDEMEYER,"Before you go running to the newspapers with this, would you consider telling this slime thing to some people downtown?"
36469,L239343,u1133,m74,VENKMAN,"Yeah, I think the Times might be interested, don't you?  The Post might have a lot of fun with it, too."
36470,L239342,u1123,m74,HARDEMEYER,That's quite a story.
36471,L238799,u1123,m74,HARDEMEYER,"Look, you stay away from the mayor.  Next fall, barring a disaster, he's going to be elected governor of this state and the last thing we need is for him to be associated with two-bit frauds and publicity hounds like you and your friends.  You read me?"
36472,L238798,u1133,m74,VENKMAN,"No, that's what I want to talk to the mayor about.  We did a little job for the city a while back and we ended up getting sued, screwed and tattooed by deskworms like you."
36473,L238797,u1123,m74,HARDEMEYER,"I know who you are, Doctor Venkman.  Busting any ghosts lately?"
36474,L238796,u1133,m74,VENKMAN,I'm an old friend of the mayor's.  I just want to say hello to him.
36475,L238795,u1123,m74,HARDEMEYER,I'm Jack Hardemeyer.  I'm the mayor's assistant. What can I do for you?
36476,L238794,u1133,m74,VENKMAN,"Yeah, you can get your hand off my chest."
36477,L238793,u1123,m74,HARDEMEYER,Can I help you?
36478,L239454,u1124,m74,JANINE,"You're very brave, Louis.  Good luck."
36479,L239453,u1127,m74,LOUIS,"Oh, yeah, sure -- no.  But there's really not much to do here and they might need some back-up at the museum."
36480,L239452,u1124,m74,JANINE,I'm not sure this is such a good idea?  Do they know you're doing this?
36481,L239327,u1127,m74,LOUIS,You're right.  We should stay.
36482,L239326,u1124,m74,JANINE,I don't think we should leave her alone.
36483,L239325,u1127,m74,LOUIS,Should we go?
36484,L239280,u1127,m74,LOUIS,Tonight?
36485,L239279,u1124,m74,JANINE,Motherhood is a very natural instinct for me.  I'd like to have a baby myself. Wouldn't you?
36486,L239278,u1127,m74,LOUIS,Okay.
36487,L239277,u1124,m74,JANINE,"You're really good with children, Louis.  I can tell.  Why don't you come here and sit with me?"
36488,L239276,u1127,m74,LOUIS,"So they bartered room and board in exchange for housekeeping services, which was a good deal for all of them because then they didn't have to withhold tax and social security, which I'm not saying is right but it's just a story, so I guess it's all right.  I can finish this later if you're tired."
36489,L239275,u1124,m74,JANINE,It's really not a bad place.  It just needs a woman's touch.
36490,L239274,u1127,m74,LOUIS,So these dwarfs had a limited partnership in a small mining operation and then one day a beautiful princess came to live with them.
36491,L239273,u1124,m74,JANINE,I can't believe a person could actually live like this.
36492,L239240,u1127,m74,LOUIS,"Oh, sure, that sounds great."
36493,L239239,u1124,m74,JANINE,"I'd like to, but I told Dr. Venkman I'd babysit.  Do you want to babysit with me?"
36494,L239238,u1127,m74,LOUIS,"Janine, do you feel like maybe getting something to eat on the way home?"
36495,L239237,u1124,m74,JANINE,"Well, good night, Louis."
36496,L239236,u1124,m74,JANINE,"That's very practical.  I hate going out on New Year's Eve, too."
36497,L239235,u1127,m74,LOUIS,"No, I celebrate at the beginning of my corporate tax year which is March first. That way I beat the crowds."
36498,L239234,u1124,m74,JANINE,Have you made any plans yet?  You know tomorrow is New Year's Eve.
36499,L239233,u1127,m74,LOUIS,"Oh, no, it's just if one of the guys calls in sick or gets hurt."
36500,L239232,u1124,m74,JANINE,Why would you want to be a Ghostbuster if you're already an accountant?
36501,L239231,u1127,m74,LOUIS,I was trying to get that smelly green thing. The guys asked me to help out.  I'm like the fifth Ghostbuster.
36502,L239230,u1124,m74,JANINE,What are you doing up here?
36503,L239229,u1127,m74,LOUIS,Oh migod!  I'm sorry.  I didn't mean to do that.  It was an accident.
36504,L239048,u1127,m74,LOUIS,Ghostbusters.
36505,L239047,u1124,m74,JANINE,Who are you going to call?
36506,L239046,u1127,m74,LOUIS,Don't worry.  We're not moving.  He is.
36507,L239045,u1124,m74,JANINE,It's that darn ghost again!  I don't know what to do anymore.  He just won't leave us alone.  I guess we'll just have to move.
36508,L239044,u1127,m74,LOUIS,"What is it, honey?"
36509,L239486,u1133,m74,VENKMAN,"Oh, Johnny.  Did you back the wrong horse."
36510,L239485,u1125,m74,JANOSZ,"You pitiful, miserable creatures!  You dare to challenge the power of darkness?  Don't you realize what you are dealing with?  He's Vigo!  You are like the buzzing of flies to him."
36511,L239194,u1133,m74,VENKMAN,Not.  Don't leave town and report any change in your address to the proper authorities. We'll be back.
36512,L239193,u1125,m74,JANOSZ,"So you see, everything is in order, is it not?"
36513,L239184,u1133,m74,VENKMAN,"I'm going to rule out the glue-sniffing theory.  If she says it looked at her, it looked at her.  Hey, you!  Vigie!  Look at me.  I'm talking to you.  Hey!  Look at me when I'm talking to you."
36514,L239183,u1125,m74,JANOSZ,It must be the chemical fumes in the studio. People start imagining things --
36515,L239182,u1133,m74,VENKMAN,This is the one that looked at Dana.
36516,L239178,u1125,m74,JANOSZ,The Upper West Side.
36517,L239177,u1133,m74,VENKMAN,"You know, I never got to ask you.  Where you from, Johnny?"
36518,L239175,u1133,m74,VENKMAN,We got a major creep alert and we're just going down the list.  Your name was first.
36519,L239174,u1125,m74,JANOSZ,Then why have you come?
36520,L239173,u1133,m74,VENKMAN,I know.
36521,L239172,u1125,m74,JANOSZ,Dr. Venkman?  Dana is not here.
36522,L239094,u1125,m74,JANOSZ,My pleasure.
36523,L239093,u1133,m74,VENKMAN,I'll let you get back to it.  Nice meeting you.
36524,L239092,u1133,m74,VENKMAN,"Well, I'd make an exception in this case if I were you."
36525,L239091,u1125,m74,JANOSZ,"We don't go around altering valuable paintings, Dr. Venkman."
36526,L239088,u1125,m74,JANOSZ,
36527,L239087,u1133,m74,VENKMAN,Too bad for the Moldavians.
