,LINE_ID,CHARACTER_ID,MOVIE_ID,CHARACTER_NAME,UTTERANCE
290628,L628599,u8641,m586,ELVIS,Are you kiddin'? He loves you.
290629,L628598,u8633,m586,CLARENCE,How do you think I'm doin' with Lee?
290630,L628581,u8633,m586,CLARENCE,"That was cool, wasn't it? You know, I don't even know where that came from. I just opened my mouth and it came out. After I said it I thought, that's a cool line, I gotta remember that."
290631,L628580,u8641,m586,ELVIS,"Oh, and your line to Charles Atlas in there: ""I'll take that gun"", ""You'll have to""."
290632,L628579,u8633,m586,CLARENCE,Can you develop an ulcer in two minutes? Being cool is hard on your body.
290633,L628578,u8641,m586,ELVIS,All anybody saw was Clint Eastwood drinkin' coffee.
290634,L628577,u8633,m586,CLARENCE,I was dying. I thought for sure everyone could see it on my face.
290635,L628576,u8641,m586,ELVIS,"Clarence, I gotta hand it to ya. You were cooler than cool."
290636,L628093,u8641,m586,ELVIS,"Killin' 'em's the hard part. Gettin' away with it's the easy part. Whaddaya think the cops do when a pimp's killed? Burn the midnight oil tryin' to find who done it? They couldn't give a flyin' fuck if all the pimps in the whole wide world took two in the back of the fuckin' head. If you don't get caught at the scene with the smokin' gun in your hand, you got away with it."
290637,L628092,u8633,m586,CLARENCE,If I thought I could get away with it -
290638,L628091,u8641,m586,ELVIS,I don't blame you.
290639,L628090,u8633,m586,CLARENCE,"Look, Elvis, he is hauntin' me. He doesn't deserve to live. And I do want to kill him. But I don't wanna go to jail for the rest of my life."
290640,L628089,u8641,m586,ELVIS,He don't got no right to live.
290641,L628088,u8633,m586,CLARENCE,You'd really do that?
290642,L628087,u8641,m586,ELVIS,I ain't tellin' ya nothin'. I'm just sayin' what I'd do.
290643,L628086,u8633,m586,CLARENCE,I can't believe what you're tellin' me.
290644,L628085,u8641,m586,ELVIS,Then shoot 'em. Shoot 'em in the face. And feed that boy to the dogs.
290645,L628084,u8633,m586,CLARENCE,Yeah.
290646,L628083,u8641,m586,ELVIS,You wanna get unhaunted?
290647,L628082,u8633,m586,CLARENCE,Yeah.
290648,L628081,u8641,m586,ELVIS,With that son-of-a-bitch walkin' around breathin' the same air as you? And gettin' away with it every day. Are you haunted?
290649,L628080,u8633,m586,CLARENCE,Live with what?
290650,L628079,u8641,m586,ELVIS,Can you live with it?
290651,L628078,u8633,m586,CLARENCE,What?
290652,L628136,u8639,m586,DREXL,Fuck you! My mother was Apache.
290653,L628135,u8633,m586,CLARENCE,Wannabee nigger...
290654,L628125,u8639,m586,DREXL,"No thanks? What does that mean? Means you ate before you came down here? All full. Is that it? Naw, I don't think so. I think you're too scared to be eatin'. Now, see we're sittin' down here, ready to negotiate, and you've already given up your shit. I'm still a mystery to you. But I know exactly where your ass is comin' from. See, if I asked you if you wanted some dinner and you grabbed an egg roll and started to chow down, I'd say to myself, ""This motherfucker's carryin' on like he ain't got a care in the world. Who know? Maybe he don't. Maybe this fool's such a bad motherfucker, he don't got to worry about nothin', he just sit down, eat my Chinese, watch my TV."" See? You ain't even sat down yet. On that TV there, since you been in the room, is a woman with her titties hangin' out, and you ain't even bothered to look. You just been starin' at me. Now, I know I'm pretty, but I ain't as pretty as a couple of titties."
290655,L628124,u8633,m586,CLARENCE,No thanks.
290656,L628123,u8639,m586,DREXL,"Grab a seat there, boy. Want some dinner? Grab yourself an egg roll. We got everything here from a diddle-eyed-Joe to a damned-if-I-know."
290657,L628115,u8639,m586,DREXL,Well. That makes us practically related. Bring your ass on in.
290658,L628114,u8633,m586,CLARENCE,I'm her husband.
290659,L628113,u8639,m586,DREXL,Who the fuck are you?
290660,L628112,u8633,m586,CLARENCE,She's with me.
290661,L628111,u8639,m586,DREXL,Where the fuck is that bitch?
290662,L628551,u8633,m586,CLARENCE,"No thanks, my stomach's a little upset. I ate somethin' at a restaurant that made me a little sick."
290663,L628550,u8637,m586,DICK,No. But thanks.
290664,L628456,u8633,m586,CLARENCE,"Yeah, let's just get outta here."
290665,L628455,u8637,m586,DICK,"Well, if we're not gonna do it, let's just get in the car and get the fuck outta here."
290666,L628452,u8633,m586,CLARENCE,"This is our last chance to play ""what if"". I want to do it. I'm just scared of getting caught."
290667,L628451,u8637,m586,DICK,"Now's a helluva time to play ""what if""."
290668,L628448,u8633,m586,CLARENCE,"No, I don't really mean it. Well, I mean, this is our last chance to think about it. How 'bout you, Bama?"
290669,L628447,u8637,m586,DICK,Do you really mean it?
290670,L628445,u8633,m586,CLARENCE,"I know that Richard. I don't think I'll need it. But something this last week has taught me, it's better to have a gun and not to need it than to need a gun and not to have it."
290671,L628444,u8637,m586,DICK,"Look, Dillinger, Lee Donowitz is not a pimp -"
290672,L628443,u8633,m586,CLARENCE,"In case they try to kill us. I don't know, what do you want me to say?"
290673,L628442,u8637,m586,DICK,In case of what?
290674,L628441,u8633,m586,CLARENCE,In case.
290675,L628440,u8637,m586,DICK,What the fuck did you bring that for.
290676,L628417,u8637,m586,DICK,"Um, nothing, let's go?"
290677,L628416,u8633,m586,CLARENCE,Yeah?
290678,L628415,u8637,m586,DICK,Clarence.
290679,L628414,u8633,m586,CLARENCE,"Ah, Dick, let's talk about it in the car. We can't be late."
290680,L628413,u8637,m586,DICK,They didn't even want a callback. They just hired me like that. Me and Peter Breck are the two heavies. We start shooting Monday. My call is for seven o'clock in the morning.
290681,L628412,u8633,m586,CLARENCE,"No shit? Dick, that's great!"
290682,L628411,u8637,m586,DICK,"I got the part on ""T.J. Hooker""."
290683,L628406,u8633,m586,CLARENCE,I'm just makin' sure we got everything.  You got yours?
290684,L628405,u8637,m586,DICK,"Yeah, well if we got lost, it's your ass.  Come on, Clarence, lets go. Elliot's going to meet us in the lobby."
290685,L628234,u8633,m586,CLARENCE,Let me handle this.
290686,L628233,u8637,m586,DICK,Clarence...
290687,L628206,u8633,m586,CLARENCE,"Don't expect me to be all broken up over poor Drexl. I think he was a fuckin', freeloadin', parasitic scumbag, and he got exactly what he deserved. I got no pity for a mad dog like that. I think I should get a merit badge or somethin'."
290688,L628205,u8637,m586,DICK,"Two guys. Now you want me to help you with some big drug deal. Fuck, Clarence, you killed somebody and you're blowin' it off like it don't mean shit."
290689,L628204,u8633,m586,CLARENCE,Two guys.
290690,L628203,u8637,m586,DICK,Shut up! First you come waltzing into my life after two years. You're married. You killed a guy.
290691,L628202,u8633,m586,CLARENCE,What's to think about?
290692,L628201,u8637,m586,DICK,Would you just shut up a minute and let me think?
290693,L628200,u8633,m586,CLARENCE,The zoo.  What are you waiting for?
290694,L628199,u8633,m586,CLARENCE,The zoo.
290695,L628198,u8637,m586,DICK,Where?
290696,L628197,u8633,m586,CLARENCE,"OK, call 'im up and arrange a meeting, so we can get through all the getting to know you stuff."
290697,L628196,u8637,m586,DICK,Elliot Blitzer.
290698,L628195,u8633,m586,CLARENCE,Elliot what?
290699,L628194,u8637,m586,DICK,Elliot.
290700,L628193,u8633,m586,CLARENCE,What's this acting class guy's name?
290701,L628192,u8637,m586,DICK,"Hardly anything. I wasn't sure from your letter what was bullshit, and what wasn't."
290702,L628191,u8633,m586,CLARENCE,What'd'ya tell 'em?
290703,L628190,u8637,m586,DICK,He's nothing. He's in my acting class. But he works as an assistant to a very powerful movie producer named Lee Donowitz. I thought Donowitz could be interested in a deal like this. He could use it. He could afford it.
290704,L628189,u8633,m586,CLARENCE,Is he big league?
290705,L628188,u8637,m586,DICK,"It's difficult because you're sellin' it to a particular group. Big shots. Fat cats. Guys who can use that kind of quantity. Guys who can afford two hundred thousand. Basically, guys I don't know. You don't know. And, more important, they don't know you. I did talk with one guy who could possibly help you."
290706,L628187,u8633,m586,CLARENCE,I'm offering a half a million dollars worth of white for two hundred thousand. How difficult can that be?
290707,L628186,u8637,m586,DICK,Do you have any idea how difficult that's gonna be?
290708,L628185,u8633,m586,CLARENCE,No way! The whole enchilada in one shot.
290709,L628184,u8637,m586,DICK,"Yeah, they do. And maybe when I start being a successful actor I'll know those guys. But most of the people I know are like me. They ain't got a pot to piss in or a window to throw it out of. Now, if you want to sell a little bit at a time -"
290710,L628183,u8633,m586,CLARENCE,But you're an actor. I hear these Hollywood guys have it delivered to the set.
290711,L628182,u8637,m586,DICK,"Look, Clarence, I'm not Joe Cocaine."
290712,L628181,u8633,m586,CLARENCE,"Drexl's dead. This is Clarence's coke and Clarence can do whatever he wants with it. And what Clarence wants to do is sell it. Then me and Bama are gonna leave on a jet plane and spend the rest of our lives spendin'. So, you got my letter, have you lined up any buyers?"
290713,L628180,u8637,m586,DICK,This is Drexl's coke?
290714,L628179,u8637,m586,DICK,I don't know! A fuckin' lot!
290715,L628178,u8633,m586,CLARENCE,Tell me.
290716,L628177,u8637,m586,DICK,Do you have any idea how much fuckin' coke you got?
290717,L628176,u8633,m586,CLARENCE,I know.
290718,L628175,u8637,m586,DICK,"You've got a helluva lotta coke there, man!"
290719,L628174,u8633,m586,CLARENCE,I certainly hope so.
290720,L628173,u8637,m586,DICK,It's fuckin' real!  It's fuckin' real!
290721,L628170,u8633,m586,CLARENCE,It'll get ya high.
290722,L628169,u8637,m586,DICK,This shit can't be real.
290723,L627903,u8633,m586,CLARENCE,For the very first time in my life.  Do you know what that's like?
290724,L627902,u8637,m586,DICK,"You're really in love, aren't you?"
290725,L627901,u8633,m586,CLARENCE,Every word of it.
290726,L627900,u8637,m586,DICK,How much of that letter was on the up and up?
290727,L627897,u8637,m586,DICK,"You don't meet him in the audition. That comes later. Hope, hope."
290728,L627896,u8633,m586,CLARENCE,Did you meet Captain Kirk?
290729,L627895,u8637,m586,DICK,... formica. I did real well. I think she liked me.
290730,L627892,u8637,m586,DICK,"What's so fuckin' good about it? Actresses are the most fucked-in-the-head bunch of women in the world. It's like they gotta pass a test of emotional instability before they can get their SAG card. Oh, guess what? I had a really good reading for ""T.J. Hooker"" the other day."
290731,L627891,u8633,m586,CLARENCE,Good for you.
290732,L627890,u8637,m586,DICK,"Well, for the past couple of years I've been goin' out with girls from my acting class."
290733,L627889,u8633,m586,CLARENCE,You goin' out?
290734,L627888,u8637,m586,DICK,"Just like in Detroit, only skinnier."
290735,L627887,u8633,m586,CLARENCE,"Well, she's a pretty amazing girl. What are women like out here?"
290736,L627886,u8637,m586,DICK,That's a pretty amazing story.
290737,L627845,u8633,m586,CLARENCE,Now tell him goodbye.
290738,L627844,u8637,m586,DICK,Money problems?
290739,L627830,u8633,m586,CLARENCE,Has he gotten his mail today?
290740,L627829,u8637,m586,DICK,Clarence sent a letter?
290741,L627823,u8633,m586,CLARENCE,Ask him if he got the letter.
290742,L627822,u8637,m586,DICK,"Alabama, could you tell Clar -"
290743,L627817,u8633,m586,CLARENCE,Tell him we'll be hittin' his area some time tomorrow.
290744,L627816,u8637,m586,DICK,What?
290745,L627810,u8633,m586,CLARENCE,"Believe it or not, I actually tricked a girl into falling in love with me. I'm not quite sure how I did it. I'd hate to have to do it again. But I did it. Wanna say hi to my better half?"
290746,L627809,u8637,m586,DICK,Get the fuck outta here!
290747,L627808,u8633,m586,CLARENCE,I'm a married man.
290748,L627807,u8637,m586,DICK,Get the fuck outta here!
290749,L627806,u8633,m586,CLARENCE,"Well, there's a story behind all that. I'll tell you when I see you. By the way, I won't be alone. I'm bringing my wife with me."
290750,L627805,u8637,m586,DICK,What's up? Why're leavin' Detroit?
290751,L627804,u8633,m586,CLARENCE,Tomorrow.
290752,L627803,u8637,m586,DICK,You comin' to L.A.? When?
290753,L627802,u8633,m586,CLARENCE,"Well, you're gonna be seein' me shortly."
290754,L627801,u8637,m586,DICK,It's great to hear from you.
290755,L627800,u8633,m586,CLARENCE,You got it.
290756,L627799,u8637,m586,DICK,Clarence?
290757,L627658,u8633,m586,CLARENCE,Three kung fu movies.
290758,L627657,u8647,m586,LUCY,You wanna take me to a kung fu movie?
290759,L627656,u8633,m586,CLARENCE,"He is, bar none, the greatest actor working in martial arts movies ever."
290760,L627655,u8647,m586,LUCY,Who's Sonny Chiba?
290761,L627654,u8633,m586,CLARENCE,"A Donny Chiba triple feature. ""The Streetfighter"", ""Return of the Streetfighter"", and ""Sister Streetfighter""."
290762,L627653,u8647,m586,LUCY,What are we gonna see?
290763,L627652,u8633,m586,CLARENCE,How 'bout you go to the movies with me tonight?
290764,L627651,u8647,m586,LUCY,How 'bout me what?
290765,L627650,u8633,m586,CLARENCE,"Well, enough about the King, how 'bout you?"
290766,L627649,u8633,m586,CLARENCE,"I don't blame you.  So we'd both fuck Elvis. It's nice to meet people with common interests, isn't it?"
290767,L627648,u8647,m586,LUCY,When he was alive. I wouldn't fuck him now.
290768,L627647,u8633,m586,CLARENCE,Really?
290769,L627646,u8647,m586,LUCY,I'd fuck Elvis.
290770,L628489,u8633,m586,CLARENCE,What's waiting for us up there. Tell me or I'll pump two right in your face.
290771,L628488,u8640,m586,ELLIOT,No. No you're not.
290772,L628487,u8633,m586,CLARENCE,Apparently I'm not as dumb as you thought I am.
290773,L628486,u8640,m586,ELLIOT,You are the dumbest person in the world.
290774,L628485,u8633,m586,CLARENCE,"Say it, goddamn it!"
290775,L628482,u8633,m586,CLARENCE,"Don't lie to me, motherfucker. You apparently think I'm the dumbest motherfucker in the world! Don't you? Say: Clarence, you are without a doubt, the dumbest motherfucker in the whole wide world. Say it!"
290776,L628481,u8640,m586,ELLIOT,No.
290777,L628480,u8633,m586,CLARENCE,Don't you?
290778,L628470,u8633,m586,CLARENCE,Get on your knees.
290779,L628469,u8640,m586,ELLIOT,Yeah?
290780,L628468,u8633,m586,CLARENCE,Elliot.
290781,L628467,u8640,m586,ELLIOT,I guess so. Follow me.
290782,L628466,u8633,m586,CLARENCE,"Well, I guess it's about that time."
290783,L628463,u8633,m586,CLARENCE,They'll be along.
290784,L628462,u8640,m586,ELLIOT,Where's everybody else?
290785,L628266,u8633,m586,CLARENCE,No problems on both counts.
290786,L628265,u8640,m586,ELLIOT,"He says Wednesday at three o'clock at the Beverly Wilshire. He wants everybody there.  He'll talk to you. If after talkin' to you he's convinced you're OK, he'll do business. If not, he'll say fuck it and walk out the door. He also wants a sample bag."
290787,L628264,u8640,m586,ELLIOT,"Mr. Donowitz?  I told you, through Dick.  He's in my acting class.  About a year.  Yeah, he's good.  They grew up together.  Sure thing."
290788,L628263,u8633,m586,CLARENCE,He wants to talk ya.
290789,L628236,u8633,m586,CLARENCE,"Riddle me this, Batman. If you're all so much in love with each other, what the fuck are you doing here? I'm sure you got better things to do with your time than walk around in circles starin' up a panther's ass. Your guy's interested because with that much shit at his fingertips he can play Joe fuckin' Hollywood till the wheels come off. He can sell it, he can snort it, he can play Santa Claus with it. At the price he's payin', he'll be everybody's best friend. And, you know, that's what we're talkin' about here. I'm not puttin' him down. Hey, let him run wild. Have a ball, it's his money. But, don't expect me to hang around forever waitin' for you guys to grow some guts."
