,LINE_ID,CHARACTER_ID,MOVIE_ID,CHARACTER_NAME,UTTERANCE
182461,L216534,u5302,m351,RAMBO,Christ.  How'd you get here?
182462,L216397,u5302,m351,RAMBO,Let's go.
182463,L216396,u5297,m351,CO,Rambo.  NVA coming.  Pig dog Kinh say meet them here.  Whole garrison from Con Cuong is out.
182464,L216395,u5302,m351,RAMBO,Thanks.
182465,L216392,u5297,m351,CO,They heard about escaped prisoner on radio.  Make deal.  More than we pay.
182466,L216391,u5302,m351,RAMBO,Why'd they want us?
182467,L216390,u5297,m351,CO,Yes.  But I lose many merits in next life.  Very bad.
182468,L216389,u5302,m351,RAMBO,Are you okay?
182469,L216317,u5297,m351,CO,Nguyen is good boy.
182470,L216316,u5302,m351,RAMBO,It's nice there.  He's probably digging every minute.  Got a surfboard.  Breaking girls' hearts.
182471,L216315,u5297,m351,CO,"Huntington Beach, California."
182472,L216314,u5302,m351,RAMBO,Where's Nguyen now?  What city?
182473,L216312,u5302,m351,RAMBO,Where's his father?
182474,L216311,u5297,m351,CO,Nguyen.  He twelve now.  Not see him for eight years.
182475,L216307,u5297,m351,CO,Oh.  They talk to me at university before fall of Saigon.  Make deal.
182476,L216306,u5302,m351,RAMBO,Intelligence work.
182477,L216305,u5297,m351,CO,Spooks?
182478,L216304,u5302,m351,RAMBO,How did you get started working for the spooks?
182479,L216279,u5297,m351,CO,Crazy motherfucker.
182480,L216278,u5302,m351,RAMBO,I thought he was with you.
182481,L216277,u5297,m351,CO,Where did you find this clown?
182482,L216270,u5297,m351,CO,I go up to this camp two months ago. Nobody there.  Empty for years.
182483,L216269,u5302,m351,RAMBO,Why's that?
182484,L216268,u5297,m351,CO,I have arranged transportation.  We meet soon.  But I think you to be disappointed.
182485,L216267,u5302,m351,RAMBO,How do we get upriver?
182486,L216264,u5297,m351,CO,Sure.  I only sound like forty-year- old in your language.
182487,L216263,u5302,m351,RAMBO,You really got a Masters Degree?
182488,L216257,u5297,m351,CO,"It means ""virgin.""  My mother was comedian."
182489,L216256,u5302,m351,RAMBO,I'm Rambo.  This is Brewer.  Her name is Co.
182490,L216436,u5299,m351,DOYLE,"Well, if there weren't POWs before, there are now."
182491,L216435,u5304,m351,TRAUTMAN,You pathetic scum.
182492,L216432,u5299,m351,DOYLE,"Sorry, Sir."
182493,L216431,u5304,m351,TRAUTMAN,That's an order.
182494,L216430,u5299,m351,DOYLE,"Sorry, Sir.  Can't do it."
182495,L216429,u5304,m351,TRAUTMAN,"Stay on your heading, Captain."
182496,L216369,u5299,m351,DOYLE,Let's get that tent down!
182497,L216368,u5304,m351,TRAUTMAN,"Alternate LZ Zulu Sierra at 0500. It says ""May have heat.  Don't be late.  All our love."""
182498,L216129,u5300,m351,KIRKHILL,That's right.
182499,L216128,u5302,m351,RAMBO,All this is for us?
182500,L216121,u5302,m351,RAMBO,I was crossed-trained in gunships.
182501,L216120,u5300,m351,KIRKHILL,"I didn't know you were a stick man, Rambo."
182502,L216092,u5300,m351,KIRKHILL,Don't look so disappointed.  It should be hairy enough... even for you.
182503,L216091,u5302,m351,RAMBO,We just take pictures?
182504,L216090,u5300,m351,KIRKHILL,Negative.  Absolutely not.  The phase two assault team will get them out.
182505,L216089,u5302,m351,RAMBO,We don't try to pull out any of our guys if we find them?
182506,L216088,u5300,m351,KIRKHILL,"This operation is in two phases. Recon and rescue.  You are phase one.  Your two-man team will probe the site, confirm the presence of American POWs, if any, make photographic and tactical observations, then proceed to the extraction point without engaging the enemy."
182507,L216087,u5302,m351,RAMBO,What's the plan?
182508,L216086,u5300,m351,KIRKHILL,Memo E-7 on top will cover the details.  An abandoned Vietnamese Army base in the North-central highlands may have a compound used as an internment camp.  As you can see the intelligence is soft.  These LANDSAT photos show huts... barracks.  It could be anything.
182509,L216070,u5302,m351,RAMBO,I'm not jumping blind.
182510,L216069,u5300,m351,KIRKHILL,Not yet.
182511,L216068,u5302,m351,RAMBO,Where?
182512,L216067,u5300,m351,KIRKHILL,We like you.  At least the computer at Langley likes you.  Pulled your file because of various factors.  Service record. Area familiarity.
182513,L216066,u5302,m351,RAMBO,Why me?
182514,L216065,u5300,m351,KIRKHILL,Classic special forces op... hit fast... in and out.  Two men.  Two days.
182515,L216064,u5302,m351,RAMBO,What's the job?
182516,L216063,u5300,m351,KIRKHILL,I'm authorized to get you out of here.  I thought that's what you wanted.
182517,L216062,u5302,m351,RAMBO,I don't work with spooks.  Not after that op in Cambodia.
182518,L216581,u5303,m351,TECH,He... took it.
182519,L216580,u5300,m351,KIRKHILL,What?
182520,L216579,u5303,m351,TECH,"... and then he, uh... took the other one."
182521,L216578,u5300,m351,KIRKHILL,Christ almighty.
182522,L216577,u5303,m351,TECH,"Um... actually, no.  It looks like he shot down one of their gunships..."
182523,L216532,u5300,m351,KIRKHILL,What?
182524,L216531,u5303,m351,TECH,"Sir, there's something else... a TRANSAT relay.  Just came through."
182525,L216530,u5300,m351,KIRKHILL,Typical...
182526,L216529,u5303,m351,TECH,Half their air force is our stuff. Captured.
182527,L216528,u5300,m351,KIRKHILL,He's giving them a run for their money.  Says here they've got two Hueys from Danang.  I didn't know those dinks had Hueys.
182528,L216463,u5300,m351,KIRKHILL,What that?
182529,L216462,u5304,m351,TRAUTMAN,It's not over.  You made one mistake.
182530,L216461,u5300,m351,KIRKHILL,"You're out of your depth, Trautman. Way out.  I'm acting correctly here. Not you.  Not your gung-ho jungle ace.  It's over.  Walk away."
182531,L216457,u5300,m351,KIRKHILL,Of course not.  You can't get approval to rescue a kitten from a tree after Tehran.
182532,L216456,u5304,m351,TRAUTMAN,So there never was a Phase Two rescue team?
182533,L216455,u5300,m351,KIRKHILL,"That's a crock.  We don't say that. Do you have any idea the shitstorm if he'd gotten back with that guy? If it went public?  The White House would have to act through channels. We're talking ransom.  Four billion bucks in war reparations to Vietnam to get the others back.  That's billion, Colonel.  With a ""B"".  For a few guys that've had their brains in a blender for ten years?  A pain in the ass to everybody?  No way. There's no way."
182534,L216454,u5304,m351,TRAUTMAN,"""Terminate with extreme prejudice."""
182535,L216453,u5300,m351,KIRKHILL,"It was clean.  Very clean... Rambo was a decorated Vietnam vet, a former POW himself... if he came out and said ""No POWs"" the sub-committee would buy it.  He gets himself caught he's a private citizen, a whacko, acting on his own.  If he gets proof, it gets lost somewhere between here and D.C.  Airtight. But no... Rambo's gotta be a hero. Thinks he's starring in his own war movie or something.  He put me in a corner.  No choice."
182536,L216452,u5304,m351,TRAUTMAN,Rambo and Brewer were selected as write-offs.
182537,L216451,u5300,m351,KIRKHILL,Word came down... they wanted an answer.  And they knew the answer they wanted: no POWs.  But it had to look good.  Best effort.  The whole dog-and-pony show.
182538,L216450,u5304,m351,TRAUTMAN,This mission was a scam from the word go?
182539,L216449,u5300,m351,KIRKHILL,"Look, it was a screw-up, alright? They weren't supposed to find anything.  We thought that camp was empty."
182540,L216448,u5304,m351,TRAUTMAN,"Don't dance me, Kirkhill.  You'll be walking funny."
182541,L216447,u5300,m351,KIRKHILL,"You think I'm some whacko?  I like to hurt people?  I'm doing a job here.  If I knew what's right or wrong I'd be a goddamned priest, right?  So I follow directives... I do what I'm told.  It's simple.  If your boy had done what he was told, there wouldn't be a problem."
182542,L216446,u5304,m351,TRAUTMAN,But you're right... some people do get sacrificed.  Now tell me why you pulled the plug.
182543,L216445,u5304,m351,TRAUTMAN,Not my people.
182544,L216444,u5300,m351,KIRKHILL,"Look, Colonel... we're all adults here.  This is a war.  A very quiet, very intense war.  People get sacrificed."
182545,L216443,u5304,m351,TRAUTMAN,Take your time.
182546,L216302,u5300,m351,KIRKHILL,Have fun.
182547,L216301,u5304,m351,TRAUTMAN,I know...
182548,L216300,u5300,m351,KIRKHILL,That's a pretty hairy ride.  Full Colonels are supposed to be above that sort of thing.
182549,L216299,u5304,m351,TRAUTMAN,I know.
182550,L216298,u5300,m351,KIRKHILL,It's not necessary.
182551,L216297,u5304,m351,TRAUTMAN,"Listen, Kirkhill.  I'm a bit of a fifth wheel in your setup here... I thought I'd go out with the extraction team tonight.  Unless you have an objection."
182552,L216296,u5300,m351,KIRKHILL,What's up?
182553,L216154,u5300,m351,KIRKHILL,The League of Families leans on Congress.  Then they lean on us. Like we don't have enough to worry about in a dozen dirtwater countries.  Damnit!
182554,L216153,u5304,m351,TRAUTMAN,Black.  No sugar.
182555,L216152,u5300,m351,KIRKHILL,POWs?  I don't know.  But either way it'll get that subcommittee off our necks.  Cream?
182556,L216151,u5304,m351,TRAUTMAN,You think they'll find any?
182557,L216150,u5300,m351,KIRKHILL,Couple hours.  Let me buy you a coffee.
182558,L216149,u5304,m351,TRAUTMAN,How long before you're fully on line?
182559,L216124,u5304,m351,TRAUTMAN,Nice work.
182560,L216123,u5300,m351,KIRKHILL,About 22 hours on site.
182561,L216122,u5304,m351,TRAUTMAN,How long have you been setting up?
182562,L216356,u5301,m351,PRISONER,De Fravio.  Dave De Fravio. Lieutenant... Air Force.
182563,L216355,u5302,m351,RAMBO,What's your name?
182564,L216354,u5301,m351,PRISONER,I could a couple of days ago.  Gonna be... stiff.
182565,L216353,u5302,m351,RAMBO,Can you walk?
182566,L216352,u5301,m351,PRISONER,"Man, you are one scary-looking motherfucker!"
182567,L216351,u5302,m351,RAMBO,American.  Come to get you out.
182568,L216350,u5301,m351,PRISONER,Who're you?
182569,L216191,u5302,m351,RAMBO,"You got it, sir."
182570,L216190,u5304,m351,TRAUTMAN,"Keep it clean, Rambo, or I'll nail your hide to the shed."
182571,L216189,u5302,m351,RAMBO,Let's do it.
182572,L216118,u5302,m351,RAMBO,I say we tape him to a chair.
182573,L216117,u5304,m351,TRAUTMAN,Listen up.  You two are married as of now.  Get used to it.
182574,L216075,u5302,m351,RAMBO,"This just occurred to somebody, now?"
182575,L216074,u5304,m351,TRAUTMAN,"We left some people behind there, John... POWs."
182576,L216056,u5304,m351,TRAUTMAN,You just picked that wrong war to be a hero in.
182577,L216055,u5302,m351,RAMBO,"I just wanted... I don't know... after all that... I just wanted one person, one person, to come up to me and say ""you did good, John."" And mean it.  That's all.  After all that."
182578,L216054,u5304,m351,TRAUTMAN,What did you want?
182579,L216053,u5302,m351,RAMBO,Five.  I never wanted that stuff.
182580,L216052,u5304,m351,TRAUTMAN,"Plus, what else?  Two Silver Stars, four Bronze Stars, two Soldier's Medals, four Vietnamese Crosses of Gallantry and... uh, a handful of Purple Hearts."
182581,L216051,u5302,m351,RAMBO,Yeah.  Big time.
182582,L216050,u5304,m351,TRAUTMAN,Congressional Medal of Honor.
182583,L216049,u5304,m351,TRAUTMAN,You're not.
182584,L216048,u5302,m351,RAMBO,Those men are all dead.
182585,L216047,u5304,m351,TRAUTMAN,Hardcore outfit.  The best I ever trained.
182586,L216046,u5302,m351,RAMBO,That's it.  My life.
182587,L216045,u5304,m351,TRAUTMAN,This your stuff?
182588,L216043,u5304,m351,TRAUTMAN,Hard to believe.  You shoot up one little town in Oregon with a fifty caliber machine gun... one little dogpatch town... and everybody figures your wrapper's broken.  No sense of humor.  What did you expect?  An engraved plague from the chamber of commerce?
182589,L216042,u5302,m351,RAMBO,There were treating me like a headcase.
182590,L216041,u5304,m351,TRAUTMAN,"That depends on you.  Christ, look at you.  I give you this easy duty until I can get you an assignment... all you have to do is eat ice cream and watch soap operas... and you have to make it Rambo's last stand."
182591,L216040,u5302,m351,RAMBO,Am I out of here?
182592,L216039,u5304,m351,TRAUTMAN,"Seems like I'm always pulling you out of some goddamn toilet or other, doesn't it?"
182593,L216038,u5302,m351,RAMBO,I could take it or leave it.
182594,L216037,u5304,m351,TRAUTMAN,I hear you're not enjoying it here.
182595,L216036,u5304,m351,TRAUTMAN,Mind if I sit down?
182596,L216035,u5302,m351,RAMBO,Colonel.
182597,L216034,u5304,m351,TRAUTMAN,"Hello, John."
182598,L218074,u5305,m352,ANNE,Hey? What did I tell you? Why don't you come? It's just dinner. You'll have something to tell your mother next time she calls.
182599,L218073,u5312,m352,LYDIA,No really..I can't.
182600,L218072,u5305,m352,ANNE,"The nails!! Watch the nails!!...  Listen, you still have to eat."
182601,L218071,u5312,m352,LYDIA,"Oh, no..I have to get home..."
182602,L218057,u5305,m352,ANNE,Yeah!
182603,L218056,u5312,m352,LYDIA,Really?
182604,L218055,u5305,m352,ANNE,"You know, let me tell you something! I'm not that kind of person. I don't do people favors. If I talk to you it's because I want to. So we're not all ...uh...Jerri Hall...Big deal... What a boring world if we were. You do the best you can with what you got. You're not so so invisible, ya know... You want make an impression? Try this; you can be a real bitch."
182605,L218054,u5312,m352,LYDIA,I'm paying you.
182606,L218053,u5305,m352,ANNE,That's not true...You gotta ease up... Conversations have a life of their own. You gotta just go with it...We're having a lovely conversation.
182607,L218052,u5312,m352,LYDIA,"I don't feel like I make any impression on people... At office parties I spend my time re-arranging the hors d'oeuvres as people eat them, so the platters will always look full. I don't start conversations because I have no idea how to end them...I think I'm just meant to live in the background of things."
182608,L218051,u5305,m352,ANNE,I don't understand you. What is the problem?
182609,L218050,u5312,m352,LYDIA,"I think some people are meant to be alone.  Maybe I was a man in a former life and I used women for pleasure so now I'm paying for it - which would be fine, if I could just remember some of the pleasure parts..."
182610,L218049,u5305,m352,ANNE,"I can't believe you lived with her for that long. If I had to live with my mother, I'd stab myself six times."
182611,L218048,u5312,m352,LYDIA,"...My mother calls every week. Like a recurring nightmare. ""So, have you met anyone?""...""No mom"".. ""So what's going to happen?""... ""I don't know Mom""... I only thank God I moved out."
182612,L218039,u5305,m352,ANNE,It's a disgusting process. You haven't missed anything.
182613,L218038,u5312,m352,LYDIA,I never really...went through a... dating period.
182614,L218037,u5305,m352,ANNE,Tell me about it. I've been dating longer than I've been driving. I can't believe that.
182615,L218036,u5312,m352,LYDIA,Meeting ... people.
182616,L218035,u5305,m352,ANNE,What?
182617,L218034,u5312,m352,LYDIA,"I mean, it's not easy in this day and age."
182618,L218033,u5305,m352,ANNE,Fine.
182619,L218032,u5312,m352,LYDIA,"Well, there's nobody special!"
182620,L218031,u5305,m352,ANNE,"Well, don't say it like that. It's not so...ya know, crazy an idea. You are a healthy woman... You hold a steady job. Ya not crossed eyed or anything..."
182621,L218030,u5312,m352,LYDIA,Do I look like I have someone special?
182622,L218029,u5305,m352,ANNE,...SO...anybody special in your life?
182623,L218028,u5305,m352,ANNE,"It's an awful thing, let me tell you. My Aunt used to say,  ""divorce is the sister-in-law of death""."
182624,L218027,u5312,m352,LYDIA,My parents were divorced.
182625,L218026,u5312,m352,LYDIA,You threw him out?
182626,L218025,u5305,m352,ANNE,"...So he says to me, ""you'll never find another man like me""...I said, ""please, men like you have one hand on their dicks and the other hand on their mother's leg... I said, there's the door - take a trip."
182627,L218024,u5305,m352,ANNE,That all depends on you. ...Sure you don't want a drink?
182628,L218023,u5312,m352,LYDIA,Will it hurt?
182629,L218022,u5312,m352,LYDIA,"No, thank you."
182630,L218021,u5305,m352,ANNE,Can I get you anything...coffee... tea...a little tequilla?
182631,L218020,u5312,m352,LYDIA,I've never been in an apartment above a store.  You always pass them on the street but you never think anyone really lives in them.
182632,L217986,u5305,m352,ANNE,Ah... I do them myself.  I used to work in a beauty parlor.
182633,L217985,u5312,m352,LYDIA,I like your nails.  Where did you get them done?
182634,L217983,u5312,m352,LYDIA,"Well, I guess I'll come back then."
182635,L217982,u5305,m352,ANNE,Yes!  They'll be in soon.
182636,L217981,u5312,m352,LYDIA,Well did you or didn't you?
182637,L217980,u5305,m352,ANNE,"You know, I think I... ordered some just the other day."
182638,L217963,u5305,m352,ANNE,Yeah.
182639,L217962,u5312,m352,LYDIA,"But now it's free, right?"
182640,L217961,u5305,m352,ANNE,This will last you one year after which you have the option to renew if... you like at a membership discount.
182641,L218095,u5305,m352,ANNE,Huh...the restaurant's just around the corner here...
182642,L218094,u5313,m352,PARRY,Yep! Right on it!
182643,L218013,u5305,m352,ANNE,"<u>What are you, out of your mind</u>!"
182644,L218012,u5313,m352,PARRY,Holdin' my penis... What a lovely way of sayin' how Much ya like me...
182645,L218009,u5313,m352,PARRY,Why this is outrageous!...
182646,L218008,u5305,m352,ANNE,Most men are.
182647,L218007,u5313,m352,PARRY,I'm shocked.  With a child bearing body like yours...  ... why a man would have to be out of his mind!
182648,L218006,u5305,m352,ANNE,<u>You're surprised</u>!... But I guess I just never met the right guy.  Whatta gonna do?
182649,L218002,u5305,m352,ANNE,"Jack, he's starting a conversation..."
182650,L218001,u5313,m352,PARRY,This food's delicious.  You're a wonderful cook.  And you have a lovely home.
182651,L218000,u5305,m352,ANNE,"I mean, I've gone out with bums, but they were gorgeous.  It's the only reason to go out with a bum."
182652,L217995,u5313,m352,PARRY,Got any more bread crust?
182653,L217994,u5305,m352,ANNE,Getting your nails done is one thing but going to dinner with a bunch of strangers and <u>him</u>... She didn't even look at him.
182654,L218263,u5305,m352,ANNE,Huh-huh....You son of a bitch!
182655,L218262,u5310,m352,JACK,I think.. I...I realized...I love you.
182656,L218258,u5305,m352,ANNE,Terrific. Going on alot of dates ... seeing lots of men... lots of dates..
182657,L218257,u5310,m352,JACK,How have you been?
182658,L218256,u5305,m352,ANNE,Well!  What do you want me to do - applaud?
182659,L218191,u5310,m352,JACK,Then what do you want to stay with me for?
182660,L218190,u5305,m352,ANNE,"Oh yeah?  What did I get?  What did I get I couldn't've gotten from somebody with no name any night of the week?  You think your company is such a treat?  Your moods, your...  ""pain"", your problems... You think you're entertaining?"
182661,L218189,u5310,m352,JACK,"<u>Listen</u>!  We both got something out of it, all right!"
182662,L218188,u5305,m352,ANNE,What have you been doing here!  <u>Huh</u>! <u>I wanna know</u>!  <u>What have you been</u> <u>doing here</u>?!
182663,L218187,u5310,m352,JACK,All right... I'll pack my stuff tonight.
182664,L218186,u5305,m352,ANNE,"Bullshit!  If you're going to hurt me, you hurt me now -- not some long... drawn out hurt that takes weeks of my life because you don't have the balls!"
182665,L218185,u5310,m352,JACK,I didn't know.  I just said all I want is some time.
182666,L218184,u5305,m352,ANNE,"You can't even give me that?!  What were you gonna do, Jack?... Just gonna organize your life...  ... walk out that door, move in by yourself and what -- drop the news when you find somebody else?  What were you planning to do, Jack?"
182667,L218181,u5305,m352,ANNE,"No.  So what time do you need?  I love you -- you love me -- you want to get your career going, great!  I'd like to be a part of it -- I think I deserve that!  So what do you need to figure out alone!?"
182668,L218180,u5310,m352,JACK,No.
182669,L218179,u5305,m352,ANNE,"First of all, let me tell you something -- you don't know shit. Second of all, as far as <u>we</u> go, what time do you need?  What have we been doing here, except <u>time</u>?  Have I ever... ever pressured you!?"
182670,L218178,u5310,m352,JACK,"... I'd like to focus on my career - - now than I can, now that everything's all right... Parry's taken care of... and... Like I said, I feel like I know a lot more now and I don't..."
182671,L218175,u5310,m352,JACK,"Right now, I'm just not sure about... making such definite plans."
182672,L218174,u5305,m352,ANNE,Slowed things down?  Where have I been?  Have we been going fast!?
182673,L218173,u5310,m352,JACK,"... Listen, so much has happened and I think it would be a good thing for both of us if we slowed things down a little."
182674,L218172,u5310,m352,JACK,No... it's just...
182675,L218171,u5305,m352,ANNE,"You want to talk?  Come on, Jack... Did I cross the line by mentioning the future or what?"
182676,L218170,u5310,m352,JACK,"No, I... I think we should talk about this."
182677,L218169,u5305,m352,ANNE,"""I'm an incredible woman?""  What is this, a death sentence?"
182678,L218168,u5310,m352,JACK,What?
182679,L218166,u5310,m352,JACK,"No, it's not... Come here..."
182680,L218165,u5305,m352,ANNE,... What?... You don't want to commute?
182681,L218164,u5305,m352,ANNE,"... I would love to start looking at least.  You know, maybe a two bedroom or even, maybe the top floor of a house -- like in Brooklyn or Staten Island..."
182682,L218163,u5310,m352,JACK,"Ugh, these tapes are a mess.  I don't know where to begin..."
182683,L218161,u5305,m352,ANNE,"Ya know, I'm thinkin' -- with another income coming in, I would love to get a bigger place."
182684,L218160,u5310,m352,JACK,Thanks.
182685,L218159,u5305,m352,ANNE,"It's so great to see you like this, honey... I can't tell you."
182686,L218158,u5305,m352,ANNE,<u>You</u> made coffee?... You're going back to work <u>and</u> you made coffee?... I love this!
182687,L218157,u5310,m352,JACK,"I've got to put these tapes in some kind of order... and... Oh, I should get my sports jacket cleaned...  ... There's coffee if you want..."
182688,L218156,u5305,m352,ANNE,"<u>Whoah</u>!  Oh, honey, that's terrific!"
182689,L218155,u5310,m352,JACK,"He says if I want to get back to work, no problem.  He wants me to come in and talk and... and... <u>that's</u> <u>it</u>!"
182690,L218154,u5305,m352,ANNE,You're kidding!  What did he say?
182691,L218153,u5310,m352,JACK,My agent.  I called my agent.
182692,L218152,u5305,m352,ANNE,So what's going on?  Who's Lou again?
182693,L218112,u5310,m352,JACK,You were great. Thanks alot.
182694,L218111,u5305,m352,ANNE,Well...I think you should feel very proud. You did a real nice thing for somebody else. I'm very proud.
182695,L218110,u5310,m352,JACK,Nothing it's just...I begining to understand you.
182696,L218109,u5305,m352,ANNE,"Who's knows. My Aunt Marge used to say, ""some matches are made in heaven, some are made in hell and some are made in hardware stores""."
182697,L218108,u5310,m352,JACK,"You know, I can't believe I did it. You think it'll work out?"
182698,L218103,u5305,m352,ANNE,I think they're made for each other. And it scares me.
182699,L218102,u5310,m352,JACK,What do you think?
182700,L218070,u5310,m352,JACK,Well..everything's closed up. We thought we'd get some dinner.  Say!....Anybody up for Chinese?  Have you eaten? Would you like to come along?
182701,L218069,u5305,m352,ANNE,What are you two up to?
182702,L218004,u5305,m352,ANNE,Thank you very much.
182703,L218003,u5310,m352,JACK,Well talk back.  He won't bite you.
182704,L217998,u5310,m352,JACK,He just needs some clothes?
182705,L217997,u5305,m352,ANNE,I don't know... He's a little disgusting... Although some women go for that.
182706,L217954,u5310,m352,JACK,And this is our other..uh...co-worker.. Parry..uh...Parry....
182707,L217953,u5305,m352,ANNE,Hello....congratulations.
182708,L217915,u5310,m352,JACK,"I thought... if... if I can help him in some way... you know?... get him this girl he loves... Then... maybe.... things'll start changing for me... My luck, ya know... Maybe...  Forget it... It's a stupid idea."
182709,L217914,u5305,m352,ANNE,"Well, what the hell does that mean?"
182710,L217913,u5310,m352,JACK,"See, I told you!"
182711,L217912,u5305,m352,ANNE,What does that mean?
182712,L217911,u5310,m352,JACK,All right... Sorry... I feel indebted to him.
182713,L217910,u5305,m352,ANNE,Don't treat me like I'm stupid.  It pisses me off.
182714,L217909,u5310,m352,JACK,I... You're not going to understand this.
182715,L217908,u5305,m352,ANNE,What?  The curse'll be lifted?  <u>Will</u> <u>you please</u>!
182716,L217907,u5310,m352,JACK,"Lydia is the girl Parry likes... And I thought, if I could get them together I..."
182717,L217906,u5305,m352,ANNE,And who's Lydia?
182718,L217905,u5310,m352,JACK,He's not a moron.
182719,L217904,u5305,m352,ANNE,The moron?
182720,L217903,u5310,m352,JACK,I was not with a woman last night.  I was out with Parry.
182721,L217902,u5310,m352,JACK,...<u>Forget it</u>... <u>Goodbye</u>!
182722,L217901,u5305,m352,ANNE,... I don't get a friggin' phone call.  You stroll in here at noon.  I got... two people out sick.  Ya think I need this?  I Do Not Need This!
182723,L217900,u5310,m352,JACK,What... No... Lydia... I want to speak to... her name is Lydia... I...uh...
182724,L217899,u5305,m352,ANNE,You're calling <u>Lydia</u> in <u>my</u> office. You must think I'm some dope.  You fuckin' bastard... You...  ... stay out all night long...
182725,L217898,u5310,m352,JACK,I don't know her last name... I'll be off in a second.
182726,L217897,u5305,m352,ANNE,Lydia?!  Lydia who!?
182727,L217896,u5310,m352,JACK,"Hello, I'd like to speak to Lydia?"
182728,L217895,u5305,m352,ANNE,Can I have my desk please.
182729,L217717,u5310,m352,JACK,I wish there was some way I could... just... pay the fine and go home.
182730,L217716,u5305,m352,ANNE,You didn't kill anybody.  Stop.
182731,L217715,u5310,m352,JACK,"I get this feeling like I'm... a magnet but I attract shit.  Out of all the people in this city, why did I meet a man who's wife I killed?"
182732,L217714,u5305,m352,ANNE,"Oh stop.  Things will change.  My Aunt Mary always said, there's a remedy for everything in this world except death and having no class."
182733,L217713,u5310,m352,JACK,"I tell you something, Anne.  I really feel like I'm cursed."
182734,L217708,u5305,m352,ANNE,"Oh, I got a pimple... This stuff is supposed to blend with my skin color... Like it really works, ya know..."
182735,L217707,u5310,m352,JACK,... You have a little... uh... something on your face...
182736,L217706,u5305,m352,ANNE,"Oh sure... Gotta believe in God.  But I don't think God made man in his own image.  No.  'Cause most of... the bullshit that happens, is because of men.  No, I think man was made out of the devil's image and women were created out of God -- because women can have babies which is sorta like creating, and which also explains why women are attracted to men, because, lets face it, the devil is a helluva lot more interesting -- I slept with a few saints and let me tell you... <u>Booooorring</u>!!!... And so the whole point of life, I think, is for men and women to get married so the devil and God can live together and, ya know -- work it out...  ... Not that we have to get married."
182737,L217705,u5310,m352,JACK,You still believe in God?
182738,L217704,u5305,m352,ANNE,"Oh, I used to be such a Catholic."
182739,L217700,u5305,m352,ANNE,Okay.  ... I love you...
182740,L217699,u5310,m352,JACK,I'm not seeing anyone else.  I really was attacked.
