,LINE_ID,CHARACTER_ID,MOVIE_ID,CHARACTER_NAME,UTTERANCE
218606,L368654,u6480,m431,CRAWFORD,He's working on the single print index. What time is it?
218607,L368653,u6484,m431,GRAHAM,"Jack, this is Graham. Is Price still in Latent Prints?"
218608,L368605,u6480,m431,CRAWFORD,I'LL come back later. I got messages at the Holiday Inn to collect.
218609,L368604,u6484,m431,GRAHAM,Let's talk after dinner. Stay and eat.
218610,L368603,u6480,m431,CRAWFORD,"These are all dead, Will."
218611,L368602,u6484,m431,GRAHAM,As long as they're dead...
218612,L368601,u6480,m431,CRAWFORD,"If you can't look anymore, I understand..."
218613,L368600,u6484,m431,GRAHAM,I am all right.
218614,L368599,u6480,m431,CRAWFORD,You look all right now.
218615,L368598,u6484,m431,GRAHAM,I think there has been a lot of bullshit about the way I think.  I came down here to get away from all that.
218616,L368597,u6480,m431,CRAWFORD,"That's not entirely true, Will. It's the way you think."
218617,L368596,u6484,m431,GRAHAM,That was three years ago. And by doing the same things you and the rest of them at the lab are doing.
218618,L368595,u6480,m431,CRAWFORD,"Last two like this we had, you caught."
218619,L368594,u6484,m431,GRAHAM,"You don't need me. I wouldn't be useful to you anymore, Jack."
218620,L368593,u6480,m431,CRAWFORD,And I got you down here fixing fuckin' boat motors.
218621,L368592,u6484,m431,GRAHAM,The Bureau already has the best lab. Plus you have Bloom at the University of Chicago...
218622,L368591,u6480,m431,CRAWFORD,Why not?
218623,L368590,u6484,m431,GRAHAM,No.
218624,L368589,u6480,m431,CRAWFORD,Will... you saw this in the papers. The second one was all over TV. Did you ever think about givin' me a call?
218625,L368588,u6480,m431,CRAWFORD,Typed him from semen. He's a secretor.
218626,L368587,u6484,m431,GRAHAM,Somebody hurt him?
218627,L368586,u6480,m431,CRAWFORD,"Blond, right-handed, really strong, wears a size eleven shoe. The prints are all smooth gloves. He's on a full moon cycle. Both times. His blood is AB Positive."
218628,L368585,u6484,m431,GRAHAM,What else did you keep out of the papers?
218629,L368584,u6480,m431,CRAWFORD,Eighty-six so far. All cranks. He smashes the mirrors and uses the pieces.  None of them knew that;
218630,L368583,u6484,m431,GRAHAM,What was in the 'Miami Herald' and the 'Times.'  Confessions?
218631,L368582,u6480,m431,CRAWFORD,How much do you know?
218632,L368581,u6484,m431,GRAHAM,"I don't want to talk about it anywhere.  If you brought pictures, leave them in the briefcase. Molly and Kevin will be back soon."
218633,L368580,u6480,m431,CRAWFORD,I should have caught you at the boat yard when you got off work. You don't want to talk about it here...
218634,L369009,u6494,m431,SARAH,They got shot a Telex. They're on if now...
218635,L369008,u6480,m431,CRAWFORD,...twenty-eight minutes.  Cryptography at Langley?
218636,L368991,u6480,m431,CRAWFORD,Let's get to the physical.
218637,L368990,u6494,m431,SARAH,Not yet.
218638,L368897,u6480,m431,CRAWFORD,For Christ's sake get him!
218639,L368896,u6494,m431,SARAH,He went to the men's room.
218640,L368895,u6480,m431,CRAWFORD,Where the hell's Graham!
218641,L368886,u6480,m431,CRAWFORD,Will. Get right back here. He just called.
218642,L368885,u6494,m431,SARAH,"He asked for Will. He said he might call back tonight. I tried to hold him... I'm sorry... He said 'tell Graham ""broken mirrors.""'"
218643,L368884,u6480,m431,CRAWFORD,"...but if we find him, the print as evidence will get a conviction, Hold on. What?"
218644,L369451,u6481,m431,DOLLARHYDE,Francis did a thing for you today so I couldn't have you. And he was wrong.  I AM THE DRAGON!  Give me your hand.
218645,L369450,u6492,m431,REBA,It's Dragon. Dragon... Red Dragon.
218646,L369448,u6492,m431,REBA,The Tooth...
218647,L369447,u6481,m431,DOLLARHYDE,Two groups of people were changed. Leeds and Jacobi. The police think they were murdered.  Do you know what they call the being that visited these people?  You can say.
218648,L369446,u6481,m431,DOLLARHYDE,Some remarkable events have happened in Birmingham and Atlanta.  Do you know what I'm talking about?
218649,L369445,u6492,m431,REBA,Am I alone in this room? Are you here...  Why are you doing this?!
218650,L369393,u6492,m431,REBA,Francis...?
218651,L369392,u6481,m431,DOLLARHYDE,Me.
218652,L369391,u6492,m431,REBA,Who?
218653,L369390,u6481,m431,DOLLARHYDE,It's me.
218654,L369389,u6492,m431,REBA,Who is it?
218655,L369383,u6481,m431,DOLLARHYDE,Yes.
218656,L369382,u6492,m431,REBA,You'll come by?
218657,L369381,u6481,m431,DOLLARHYDE,I'll see you later. All right?
218658,L369380,u6492,m431,REBA,Are you okay...?
218659,L369379,u6481,m431,DOLLARHYDE,No. Reba...?
218660,L369378,u6492,m431,REBA,"I want to see you, too, Francis... Should I come over?"
218661,L369377,u6481,m431,DOLLARHYDE,The developing room.  I need to... see you.
218662,L369376,u6492,m431,REBA,Francis? Where are you?
218663,L369375,u6481,m431,DOLLARHYDE,Reba...
218664,L369325,u6492,m431,REBA,"I'm fine, Francis."
218665,L369324,u6481,m431,DOLLARHYDE,"Do you want a Coke or something, Reba?"
218666,L369323,u6481,m431,DOLLARHYDE,I'll get it.  Stay right here. You look very good in the sun...
218667,L369322,u6492,m431,REBA,I'll get my purse.
218668,L369321,u6481,m431,DOLLARHYDE,I have work to do at the plant.
218669,L369320,u6492,m431,REBA,"My sister's coming by to pick me up for brunch. Why don't you come, too?"
218670,L369319,u6481,m431,DOLLARHYDE,No! Don't go back into the house...  It's too nice outside.
218671,L369318,u6492,m431,REBA,"Good morning...  If you show me where things are, I'll make us some coffee..."
218672,L369317,u6492,m431,REBA,I'm fine.
218673,L369316,u6481,m431,DOLLARHYDE,"Yes, are you okay...?!"
218674,L369315,u6492,m431,REBA,Is that you. D?
218675,L369310,u6481,m431,DOLLARHYDE,I made you a gin and tonic. It's by the side of the sofa...
218676,L369309,u6492,m431,REBA,That was nice of you to think of that.
218677,L369301,u6481,m431,DOLLARHYDE,It's a surprise.
218678,L369300,u6492,m431,REBA,Ready to tell me what kind of 'outing' this is?
218679,L369292,u6481,m431,DOLLARHYDE,Uh-huh.
218680,L369291,u6492,m431,REBA,I'll probably go back to it someday.
218681,L369290,u6492,m431,REBA,"You know you speak very well, although you avoid fricatives and sibilants in your speech. At the Riker Institute for the Blind. I trained in speech therapy for speech and hearing impaired children..."
218682,L369289,u6481,m431,DOLLARHYDE,You worked out well.
218683,L369288,u6492,m431,REBA,They had to shape up their employment practices to keep this defense contract.
218684,L369287,u6481,m431,DOLLARHYDE,How did you come to Gateway?
218685,L369286,u6492,m431,REBA,In the kitchen.
218686,L369285,u6481,m431,DOLLARHYDE,Tonic will be fine.
218687,L369284,u6492,m431,REBA,Come on in.  How about a gin and tonic?
218688,L369282,u6481,m431,DOLLARHYDE,Dandridge is a condescending prick. Ride with me. It would be because I want you to.
218689,L369281,u6492,m431,REBA,"Thanks, but I'll take the bus. I do it all the time."
218690,L369280,u6481,m431,DOLLARHYDE,Ride with me.
218691,L369279,u6492,m431,REBA,"No, thanks. I manage very well.  I'll order you twelve hundred feet: of 1000 C tomorrow."
218692,L369278,u6481,m431,DOLLARHYDE,I'll take you.
218693,L369275,u6481,m431,DOLLARHYDE,It'll do fine.
218694,L369274,u6492,m431,REBA,The 1000 C Infrared Sensitive Film must be handled in total darkness. I keep the samples straight by touch code.  It's still easier to handle than a 1200 series. Think it'll do?
218695,L369273,u6492,m431,REBA,Let me stick this in the black hole.
218696,L369272,u6481,m431,DOLLARHYDE,In eight days.
218697,L369271,u6492,m431,REBA,When do you need it?
218698,L369270,u6481,m431,DOLLARHYDE,The activities of nocturnal animals.
218699,L369269,u6492,m431,REBA,What's being photographed?
218700,L369268,u6481,m431,DOLLARHYDE,Shooting at maybe eight feet. I can't use any lights.
218701,L369267,u6492,m431,REBA,Can you give me an idea of the conditions...
218702,L369266,u6492,m431,REBA,Put your back against the door. Come forward three steps until you feel the tile on your feet and there will be a stool just to your left.
218703,L369265,u6481,m431,DOLLARHYDE,"Ms. McClain, I'm Francis Dollarhyde. I came about the low light level infrared film stock."
218704,L369374,u6481,m431,DOLLARHYDE,I want her! I want her alive...  I'm going to keep her! YOU HEAR ME!!!
218705,L369373,u6493,m431,RED DRAGON,YOU GIVE ME HER AND THE SHERMANS! YOU BETTER GIVE ME BOTH!
218706,L369372,u6481,m431,DOLLARHYDE,Shut up. Stop. Stop it.
218707,L369371,u6493,m431,RED DRAGON,SHE'LL FUCK OTHER PEOPLE. PRETTY PEOPLE. SHE'LL PUT IN HER MOUTH THEIR...
218708,L369370,u6481,m431,DOLLARHYDE,No!
218709,L369369,u6493,m431,RED DRAGON,THEY'LL MAKE YOU BE A PIECE OF SHIT AGAIN. THEY'LL MAKE YOU BE A HARELIP AGAIN. YOU BETTER GIVE ME WHAT I WANT!
218710,L369368,u6481,m431,DOLLARHYDE,No.
218711,L369367,u6493,m431,RED DRAGON,THEY WILL FIND OUT ABOUT YOU.  THEY WILL LOCK YOU IN A PLACE WORSE THAN BROTHER BUDDY'S.
218712,L369230,u6481,m431,DOLLARHYDE,Good.  We'll seal your promise with...
218713,L369229,u6489,m431,LOUNDS,"Absolutely,"
218714,L369228,u6481,m431,DOLLARHYDE,You will tell the truth?
218715,L369227,u6489,m431,LOUNDS,You'll let me go now?
218716,L369226,u6481,m431,DOLLARHYDE,You did very well.  I apologize for the crude images.  Next time I'll have film stock that doesn't need lights.
218717,L369225,u6489,m431,LOUNDS,"'I have had a great privilege. I have seen with wonder the strength of the Red Dragon. All I wrote about him before was lies from Will Graham. He made me write them. Now I understand.  'Will Graham: you will learn from my own lips how much you have to dread. Because I was forced to lie, he will be more merciful to me than to you.  'I will be a testament to the truth, now.  About his work. About his becoming.'"
218718,L369224,u6481,m431,DOLLARHYDE,Now you will read this into the tape recorder.
218719,L369220,u6489,m431,LOUNDS,No.
218720,L369219,u6481,m431,DOLLARHYDE,"Are you queer, Mr. Lounds?"
218721,L369218,u6489,m431,LOUNDS,"God, no."
218722,L369217,u6481,m431,DOLLARHYDE,Do you imply that I'm a queer?
218723,L369216,u6489,m431,LOUNDS,Yes.
218724,L369215,u6481,m431,DOLLARHYDE,Are you a man?
218725,L369214,u6489,m431,LOUNDS,Not me.
218726,L369213,u6481,m431,DOLLARHYDE,'No' what?
218727,L369212,u6489,m431,LOUNDS,"Please, no."
218728,L369211,u6481,m431,DOLLARHYDE,Do you see?
218729,L369210,u6489,m431,LOUNDS,"Oh, God."
218730,L369209,u6481,m431,DOLLARHYDE,Freddie Lounds. Your photograph. Do you see?
218731,L369208,u6489,m431,LOUNDS,Yes.
218732,L369207,u6481,m431,DOLLARHYDE,Mrs. Jacobi after her changing.  The Dragon rampant. Do you see?
218733,L369206,u6489,m431,LOUNDS,Yes.
218734,L369205,u6481,m431,DOLLARHYDE,"Mrs. Leeds harlequined with blood, her husband beside her. Do you see?"
218735,L369204,u6489,m431,LOUNDS,Yes.
218736,L369203,u6481,m431,DOLLARHYDE,Do you see?
218737,L369202,u6489,m431,LOUNDS,Yes.
218738,L369201,u6481,m431,DOLLARHYDE,Do you see?
218739,L369200,u6489,m431,LOUNDS,Yes...
218740,L369199,u6481,m431,DOLLARHYDE,Look at the screen. That is William Blake's 'The Great Red Dragon and The Woman Clothed with the Sun.'  Do you see?
218741,L369196,u6481,m431,DOLLARHYDE,"Mr. Lounds, you're a reporter.  You're here to titillate your readers. If you don't open your eyes, I'll staple your eyelids to your forehead."
218742,L369195,u6489,m431,LOUNDS,No. I don't want to see you.
218743,L369194,u6481,m431,DOLLARHYDE,"Open your eyes, Mr. Lounds."
218744,L369191,u6481,m431,DOLLARHYDE,In a little while I'll help you understand.
218745,L369190,u6489,m431,LOUNDS,I don't know...
218746,L369189,u6481,m431,DOLLARHYDE,"Do you believe God is in attendance here, Mr. Lounds?"
218747,L369188,u6489,m431,LOUNDS,Yes.
218748,L369187,u6481,m431,DOLLARHYDE,"Do you pray to God, Mr. Lounds?"
218749,L369186,u6489,m431,LOUNDS,I'm very scared.
218750,L369185,u6481,m431,DOLLARHYDE,Do you feel privileged?
218751,L369184,u6489,m431,LOUNDS,Yes.
218752,L369183,u6481,m431,DOLLARHYDE,"According to you I'm a sexual failure. An animal, you said.  You know now, don't you?"
218753,L369182,u6489,m431,LOUNDS,I don't want to know.
218754,L369181,u6481,m431,DOLLARHYDE,"Do you know who I am, Mr. Lounds?"
218755,L369180,u6481,m431,DOLLARHYDE,"Atoning, Mr. Lounds."
218756,L369179,u6489,m431,LOUNDS,What am I doing here?
218757,L369178,u6489,m431,LOUNDS,"Let me lie down.  Listen, I want to call my office. My God, I'm in a Stryker frame.  My back's broken. Tell me the truth."
218758,L369177,u6481,m431,DOLLARHYDE,Burned? Burned. No. You just rest there. I'll be right back.
218759,L369176,u6489,m431,LOUNDS,"My back hurts, my skin. Did I get burned? I hope to God I'm not burned."
218760,L369175,u6481,m431,DOLLARHYDE,"No, Mr. Lounds. You'll be just fine."
218761,L369174,u6489,m431,LOUNDS,Was I in an accident?
218762,L369173,u6481,m431,DOLLARHYDE,Are you cold? Would you like a blanket?
218763,L368937,u6486,m431,GUARD,No.
218764,L368936,u6482,m431,DR. CHILTON,Put it down on my desk blotter and don't touch it again. Has anyone else handled it except you?
218765,L368935,u6486,m431,GUARD,Yeah. It's right here.
218766,L368934,u6482,m431,DR. CHILTON,Do you have it?
218767,L368933,u6486,m431,GUARD,"When we were cleaning out Dr. Lector's cell, he heard us coming and hid something in a book... We got him out of there and dug around..."
218768,L368932,u6482,m431,DR. CHILTON,Yes?
218769,L368931,u6486,m431,GUARD,Dr. Chilton.
218770,L368930,u6482,m431,DR. CHILTON,Come in.
218771,L368957,u6482,m431,DR. CHILTON,"Three, four hours."
218772,L368956,u6484,m431,GRAHAM,How long can you keep Lecktor out without him getting suspicious?
218773,L368955,u6482,m431,DR. CHILTON,In a holding cell.
218774,L368952,u6482,m431,DR. CHILTON,"It's written on toilet tissue.  'My dear Dr. Lecktor, I wanted to tell you I'm delighted that you've taken an interest in me. I know that you alone can understand what I'm becoming.  'I know you alone understand the reality of the people who die to help me in these things, understand that they are only elements undergoing change to fuel the radiance of what I am becoming.  Just as the source of light is burning.  Mr. Graham, there's a hole torn and punched out, then it says...  'I have a complete collection of your press notices.  I think of them as unfair. As unfair as mine. The ""Tooth Fairy."" What could be more inappropriate.  Investigator Graham interests me.  Very purposeful looking. I hope we can correspond.  There's another piece missing here. I'll read the bottom part.  'After I hear back from you, I might send you something wet.  Signed: Avid Fan.  It has teethmarks pressed in it at the bottom."
218775,L368951,u6484,m431,GRAHAM,Can you read it to me?
218776,L368948,u6484,m431,GRAHAM,Where did you get it?!
218777,L368947,u6482,m431,DR. CHILTON,"Well, it's about goddamn time!  I have a note here, or two pieces of a note, that appears to be from the man who killed those people in Atlanta and...."
218778,L368946,u6484,m431,GRAHAM,It's Will Graham...
218779,L368763,u6482,m431,DR. CHILTON,Uh... sure...
218780,L368762,u6484,m431,GRAHAM,I want to see Lecktor now.
218781,L368761,u6482,m431,DR. CHILTON,"When you saw Dr. Lecktor's murders, their 'style,' so to speak, were you able to reconstruct his fantasies? And did that help you identify him?"
218782,L368760,u6484,m431,GRAHAM,No.
218783,L368759,u6482,m431,DR. CHILTON,"The consensus around here is that the only person who has demonstrated any practical understanding of Dr. Hannibal Lecktor is you, Mr. Graham. Can you tell me anything about him?"
218784,L368757,u6482,m431,DR. CHILTON,As long as it's on soft paper.  You may...  Find this curious.
218785,L368756,u6484,m431,GRAHAM,I might have to show him some material that could stimulate him.
218786,L368755,u6482,m431,DR. CHILTON,Dr. Lecktor will stay in his room. That is absolutely the only place where he is not put in full body restraints. One wall of his room is a double barrier. I will have a chair put just outside.
218787,L368862,u6488,m431,LECKTOR,Thank you very much.
218788,L368861,u6483,m431,GRADUATE STUDENT,"3680 DeSoto Highway. Marathon, Florida."
218789,L368860,u6488,m431,LECKTOR,"Now I'll bet it has his home address there, too"
218790,L368859,u6483,m431,GRADUATE STUDENT,"Federal Bureau of Investigation, Tenth and Pennsylvania, Washington, D.C."
218791,L368858,u6488,m431,LECKTOR,We're looking for Graham. The man the book is supposed to go to is a Mr. Will Graham.
218792,L368857,u6483,m431,GRADUATE STUDENT,Okay.
218793,L368856,u6488,m431,LECKTOR,"Well, zip that little pointer right on down to the letter G."
218794,L368855,u6483,m431,GRADUATE STUDENT,Yeah...
218795,L368854,u6488,m431,LECKTOR,I'll bet she has a call caddy right next to her phone.
218796,L368853,u6483,m431,GRADUATE STUDENT,She doesn't have a Rolodex.
218797,L368852,u6488,m431,LECKTOR,I have to catch Federal Express within about five minutes. I'd be immensely appreciative if you'd pull it out of her Rolodex for me.
218798,L368851,u6483,m431,GRADUATE STUDENT,"She'll be in, in the morning..."
218799,L368850,u6488,m431,LECKTOR,Maybe you can help me. This is Bob Greer of Blaine & Edwards Publishing Company. Dr. Bloom asked me to send a copy of 'The Psychiatrist and the Law' to someone. Linda never sent me the address and phone number.
218800,L368849,u6483,m431,GRADUATE STUDENT,Linda doesn't come in nights.
218801,L368848,u6488,m431,LECKTOR,"Hi, Linda. .."
218802,L368847,u6483,m431,GRADUATE STUDENT,Linda King's desk.
218803,L368919,u6498,m431,VOICE,Goodbye.
218804,L368918,u6484,m431,GRAHAM,"I don't want to do that,"
218805,L368917,u6498,m431,VOICE,Describe exactly what you think he did to Mrs. Leeds and I'll tell you if you're right or not.
218806,L368916,u6484,m431,GRAHAM,He's white and six feet tall. You haven't told me anything yet.
218807,L368915,u6498,m431,VOICE,That's true.
218808,L368914,u6484,m431,GRAHAM,He's very strong physically.
218809,L368913,u6498,m431,VOICE,Cut the general crap.
218810,L368912,u6484,m431,GRAHAM,He's misunderstood.
218811,L368911,u6498,m431,VOICE,Most people are.
218812,L368910,u6484,m431,GRAHAM,He's right-handed.
218813,L368909,u6498,m431,VOICE,I don't think I'll tell you.
218814,L368908,u6484,m431,GRAHAM,Let's get straight who we've talking about.  Are you the man I'm interested in?
218815,L368907,u6498,m431,VOICE,You tell me what you know about him. I'll tell you whether you're right or not.
218816,L368906,u6484,m431,GRAHAM,Talk to them a few minutes and you can tell they don't have the capacity to even understand what's going on. Do you?
218817,L368905,u6484,m431,GRAHAM,I get a lot of calls. Most of them are from people who say they know things.
218818,L368904,u6498,m431,VOICE,Why do you think I called?
218819,L368903,u6484,m431,GRAHAM,Do you know something about that?
218820,L368902,u6498,m431,VOICE,Atlanta and Birmingham.
218821,L368901,u6484,m431,GRAHAM,I don't understand.
218822,L368900,u6498,m431,VOICE,No. I can help you.
218823,L368899,u6484,m431,GRAHAM,This is Will Graham. Can I help you?
218824,L368693,u6484,m431,GRAHAM,Did the Jacobis in Birmingham have a dog?
218825,L368692,u6496,m431,SPRINGFIELD,No.
218826,L368691,u6484,m431,GRAHAM,Was the dog wearing a collar with the Leeds' name on it?
218827,L368690,u6496,m431,SPRINGFIELD,It's at the vet's. The kids brought it in with a puncture wound in the abdomen. icepick or an awl.
218828,L368689,u6484,m431,GRAHAM,What about the dog?
218829,L368688,u6496,m431,SPRINGFIELD,I understand he cut you pretty good...
218830,L368687,u6484,m431,GRAHAM,I call him a monster.
218831,L368686,u6496,m431,SPRINGFIELD,To yourself...
218832,L368685,u6496,m431,SPRINGFIELD,What would you call him?
218833,L368684,u6484,m431,GRAHAM,Psychologists call him a sociopath. They don't know what else to call him.
218834,L368683,u6496,m431,SPRINGFIELD,What did the psychologists say was wrong with Lecktor?
218835,L368682,u6484,m431,GRAHAM,One's on the respirator at a hospital in Baltimore. The other is in a private mental hospital in Denver.
218836,L368681,u6496,m431,SPRINGFIELD,What happened to them?
218837,L368680,u6484,m431,GRAHAM,Nine that we know of. Two didn't die.
218838,L368679,u6496,m431,SPRINGFIELD,"The Commissioner was saying you were the one that caught Dr. Lecktor three years ago.  He killed nine people, didn't he?"
218839,L368675,u6484,m431,GRAHAM,Sex murder: three. He likes to bite. Six bad ones in Mrs. Leeds.  Eight in Mrs. Jacobi...  ...that's all I have.
218840,L368674,u6496,m431,SPRINGFIELD,What's average?
218841,L368673,u6484,m431,GRAHAM,"That's all we know about.  Most of the time in sex assaults the bite mark has a livid spot in the center. A suck mark. These don't. So, for him, biting may be a fighting pattern as much as sexual behavior.  You could try emergency room personnel, treatment for bite wounds. I know that's pretty thin...  He bites a lot."
218842,L368672,u6496,m431,SPRINGFIELD,"He only bit women so far, right?"
218843,L368671,u6484,m431,GRAHAM,He may have a history of biting -- barroom fights or child abuse.
218844,L368666,u6484,m431,GRAHAM,Yes. 'Intimate.' They had privacy.  Everybody else was dead.
218845,L368665,u6496,m431,SPRINGFIELD,"'Intimate? !"""
218846,L368664,u6484,m431,GRAHAM,"Mrs. Leeds was a good-looking woman. I'd want to touch her skin in an intimate situation, wouldn't you?"
218847,L368663,u6496,m431,SPRINGFIELD,Why do you think he took his gloves off?
218848,L368662,u6484,m431,GRAHAM,The report didn't mention nails and eyes.
218849,L368661,u6496,m431,SPRINGFIELD,Our people swear he wore surgeons' gloves the whole time. They dusted everything.
218850,L369533,u6484,m431,GRAHAM,You got a deal...
218851,L369532,u6490,m431,MOLLY,Let's forget who said what to whom...
218852,L369516,u6484,m431,GRAHAM,"Yeah. That's great. A little time.  I tell you what, buckaroo...  See you around."
218853,L369515,u6490,m431,MOLLY,Maybe we should give it some time...
218854,L369514,u6484,m431,GRAHAM,Okay. They're full of shit and they make me sick...
218855,L369513,u6490,m431,MOLLY,That's not true.
218856,L369512,u6484,m431,GRAHAM,"They don't want me up there. Every time they look at me I remind them... If they thought about it, they'd want you. Bur all they really want's the boy. And they'll take you.  But they don't want to see me..."
218857,L369511,u6490,m431,MOLLY,Will?  You could come up here.
218858,L369510,u6484,m431,GRAHAM,"Small difference: I'm not dead, yet."
218859,L369509,u6490,m431,MOLLY,"I came up here after Kevin's father died.  They were very supportive and helped me adjust. I got myself together. I've gotten myself together now, too."
218860,L369508,u6484,m431,GRAHAM,"What's the problem, Molly?"
218861,L369507,u6490,m431,MOLLY,It's what Kevin called her when he was little...
218862,L369506,u6484,m431,GRAHAM,What's this Mama shit?
218863,L369505,u6490,m431,MOLLY,"Will, they never get to see Kevin and a few more days..."
218864,L369504,u6484,m431,GRAHAM,Come home with me.
218865,L369503,u6490,m431,MOLLY,Mama has all Kevin's uncles and aunts coming down from Cheyenne next week and...
218866,L369502,u6484,m431,GRAHAM,Today's Wednesday. By Friday I ought to...
218867,L369501,u6490,m431,MOLLY,"I want to see you, too."
218868,L369500,u6484,m431,GRAHAM,Not too bad. I'll be here a few days longer.  I want to see you.
218869,L369499,u6490,m431,MOLLY,Will? Are you okay?
218870,L369498,u6484,m431,GRAHAM,Mama was probably asleep.
218871,L369497,u6490,m431,MOLLY,I was out in the garden. Mama came out and told me when she saw it on TV. Why didn't you call me?
218872,L369496,u6484,m431,GRAHAM,Hello.
218873,L369252,u6490,m431,MOLLY,Will...
218874,L369251,u6484,m431,GRAHAM,You should go to Montana. Stay with Kevin's grandparents. They haven't seen him for a while.  I'll come and get you afterwards...
218875,L369249,u6490,m431,MOLLY,William: you are going to make yourself sick or get yourself killed.
218876,L369248,u6484,m431,GRAHAM,No. I have to be in there...  alone. Maybe there's something for me if I know how he feels and thinks.
218877,L369247,u6490,m431,MOLLY,Is Crawford going with you?
218878,L369246,u6484,m431,GRAHAM,I have to go back to Birmingham.
218879,L369245,u6490,m431,MOLLY,What will you do?
218880,L369244,u6484,m431,GRAHAM,Where we're at is nowhere. We have nothing. We're running out of time.
218881,L369243,u6490,m431,MOLLY,And... where are things?
218882,L369242,u6484,m431,GRAHAM,No.
218883,L369241,u6490,m431,MOLLY,Can you quit?
218884,L369240,u6484,m431,GRAHAM,I wanted it over fast.  It felt dirty to not tell you.
218885,L369239,u6490,m431,MOLLY,Then why?
218886,L369238,u6484,m431,GRAHAM,No.
218887,L369237,u6490,m431,MOLLY,Have you ever omitted telling me. things before?
218888,L369236,u6490,m431,MOLLY,"I'd like one of your cigarettes, please."
218889,L369235,u6484,m431,GRAHAM,You haven't smoked in two years.
218890,L369234,u6490,m431,MOLLY,Can I have one of your cigarettes?
218891,L369097,u6484,m431,GRAHAM,Yes. I said this is too good to live...
218892,L369096,u6490,m431,MOLLY,Do you remember what you said?
218893,L369095,u6484,m431,GRAHAM,I remember.
218894,L369094,u6490,m431,MOLLY,You remember when we first met?  And were together alone in that room. And the exhilaration was too much to hold on to. And then something flickered across your face like a shadow and I asked you what was wrong?
218895,L369061,u6484,m431,GRAHAM,"Good for him.  Thanks a lot, Freddie!  Kevin. We're going grocery shopping."
218896,L369060,u6490,m431,MOLLY,He didn't know you had been in a mental institution. Be asked me if I knew. I said yes. I wanted to talk to him. He said he wanted to bring it up to you. Face to face.
218897,L369056,u6490,m431,MOLLY,"You didn't do it to me, Will; it's happened to us.  And if I survive the wallpaper we'll be okay...  He's after you now, isn't he?"
218898,L369055,u6484,m431,GRAHAM,"...sorry, Molly. I'm sorry this happened to you."
218899,L368751,u6490,m431,MOLLY,I love you...
218900,L368750,u6484,m431,GRAHAM,"Molly, dear Molly. Go to bed now, baby..."
218901,L368748,u6484,m431,GRAHAM,"Hey, goddamn it, paint it shit-brown for all I care...  Look, I'm sorry. When I come home, we'll go to the paint store together and get some chips and..."
218902,L368747,u6490,m431,MOLLY,Blue is cold.
218903,L368746,u6484,m431,GRAHAM,"Blue, then."
