,LINE_ID,CHARACTER_ID,MOVIE_ID,CHARACTER_NAME,UTTERANCE
144995,L110495,u4237,m283,HELPMANN,"Bad sportsmanship. A ruthless minority of people seems to have forgotten certain good old fashioned virtues. They just can't stand seeing the other fellow win. If these people would just play the game, instead of standing on the touch line heckling -"
144996,L110494,u4238,m283,INTERVIEWER,"Deputy minister, what do you believe is behind this recent increase in terrorist bombings?"
144997,L111382,u4249,m283,SAM,"No, no ... I did that..."
144998,L111381,u4237,m283,HELPMANN,"Yes, it's all a bit confusing but, it seems she was killed resisting arrest."
144999,L111379,u4237,m283,HELPMANN,"Sam, I think I ought to tell you ... I'm afraid she's upped stumps and retired to the pavilion."
145000,L111378,u4249,m283,SAM,"Please, I've got to find Jill."
145001,L111377,u4237,m283,HELPMANN,"Sam, if you've been going out there and playing a straight bat, all the way down the line, you've got absolutely nothing to worry about."
145002,L111376,u4249,m283,SAM,I'm not a terrorist! You must know that! I'm not guilty! Get me out of here!
145003,L111375,u4237,m283,HELPMANN,"Yes, well, from the Department's point of view you're certainly a bit of an own goal, but ..."
145004,L111374,u4249,m283,SAM,This is all a mistake! Don't you understand?!
145005,L111373,u4237,m283,HELPMANN,"I assure you, Sam, I'm doing everything within my power. But the rules of the game are laid down, and we all have to play by them - even me."
145006,L111372,u4249,m283,SAM,Help me!
145007,L111371,u4237,m283,HELPMANN,"I understand, Sam, I know exactly how you feel. So I brought you a bottle of barley water."
145008,L111370,u4249,m283,SAM,"Yes, you've got to get me out of here. I've got to find her."
145009,L111369,u4237,m283,HELPMANN,Gillian Layton?
145010,L111368,u4249,m283,SAM,Where's Jill? What have you done to her? Where is she?!
145011,L111367,u4237,m283,HELPMANN,"Sam, what are we going to do with you? Can you hear me, Sam?"
145012,L110942,u4249,m283,SAM,"Well ... well, I ..."
145013,L110941,u4237,m283,HELPMANN,Too late? That's for me to say.
145014,L110940,u4249,m283,SAM,Mr Helpmann. I've changed my mind. I'd like to accept the transfer - am I too late?
145015,L110939,u4237,m283,HELPMANN,I know he would have wanted me to help you ... And I promised your mother I'd take you onto the team at information Retrieval. But I gather that ...
145016,L110937,u4237,m283,HELPMANN,Your father and I were very close. Of course Jeremiah was senior to me but we were close friends ... especially after the bombing  and I  keep his name alive at the office every day.
145017,L110936,u4249,m283,SAM,Sorry ...
145018,L110935,u4249,m283,SAM,"Well, I ..."
145019,L110934,u4237,m283,HELPMANN,If I can help you ...
145020,L110933,u4249,m283,SAM,That's all right Mr Helpmann. Glad to help.
145021,L110932,u4237,m283,HELPMANN,Thanks very much Sam.
145022,L111399,u4239,m283,JACK,Shut up! This is a professional relationship!
145023,L111398,u4249,m283,SAM,Jack ...
145024,L111397,u4239,m283,JACK,How do you think I feel? You shit!
145025,L111396,u4249,m283,SAM,"Help me, Jack! I'm frightened!"
145026,L111395,u4239,m283,JACK,How could you do this to me?
145027,L111394,u4249,m283,SAM,What?
145028,L111393,u4239,m283,JACK,You stupid bastard!
145029,L111392,u4249,m283,SAM,"This is all a mistake. Jack, please take that mask off."
145030,L111391,u4239,m283,JACK,Bastard!!!
145031,L111390,u4249,m283,SAM,"Jack, I'm innocent! Help me."
145032,L111389,u4239,m283,JACK,Shut up!
145033,L111388,u4249,m283,SAM,Jack?... Jack?
145034,L111275,u4239,m283,JACK,"Well, could you stay away from me until this thing blows over."
145035,L111274,u4249,m283,SAM,"Yes we have, Jack!"
145036,L111273,u4239,m283,JACK,"Sam - we've always been close, haven't we?"
145037,L111272,u4249,m283,SAM,"Jack, she's innocent!"
145038,L111271,u4239,m283,JACK,"There are no coincidences, Sam. Everything's connected, all along the line. Cause and effect. That's the beauty of it. Our job is to trace the connections and reveal them.  This whole Buttle/Tuttle confusion was obviously planned from the inside. Bye bye."
145039,L111270,u4249,m283,SAM,It could all be coincidental.
145040,L111269,u4239,m283,JACK,I do. Goodbye.
145041,L111268,u4249,m283,SAM,You don't really think Tuttle and the girl are in league?
145042,L111267,u4239,m283,JACK,"Tell that to the wives of the Security men she blew up this afternoon. Listen, we've also had a report just in from Central Services that Tuttle has wrecked an entire flat and sabotaged adjacent Central Services systems - as a matter of fact, in your block. I'd keep my eyes open if I were you, Sam. Bye."
145043,L111266,u4249,m283,SAM,"She's innocent, Jack --- she's done nothing wrong."
145044,L111265,u4239,m283,JACK,"I'm sorry, Sam, I'm afraid this whole case has become much more complicated since last we talked."
145045,L111264,u4249,m283,SAM,"Come off it, Jack! Of course you can check to see if she's been arrested."
145046,L111087,u4239,m283,JACK,Sam ... we're proud to have you at Information Retrieval. Merry Xmas.
145047,L111086,u4249,m283,SAM,Trust me.
145048,L111085,u4239,m283,JACK,Do you know what you're doing.
145049,L111084,u4249,m283,SAM,"Thanks, Jack. I'll be in touch."
145050,L111083,u4239,m283,JACK,"Er ... alright. For Christ's sake don't lose it. Here, you'd better sign for it."
145051,L111082,u4249,m283,SAM,"Well, I'd better get out there and try to get to her before security does. Let me borrow her dossier for a while."
145052,L111081,u4239,m283,JACK,We don't make mistakes.
145053,L111080,u4249,m283,SAM,Say it was a mistake.
145054,L111079,u4239,m283,JACK,There's no procedure for that until she's been arrested.
145055,L111078,u4249,m283,SAM,Take her off the list.
145056,L111077,u4239,m283,JACK,"But, I've already put her on the search and detain list."
145057,L111076,u4249,m283,SAM,They weren't at school with us.
145058,L111075,u4239,m283,JACK,Right! Just between as and the Security Forces.
145059,L111074,u4249,m283,SAM,Then we'd better keep this business just between the two of us.
145060,L111073,u4239,m283,JACK,You're the only person I can trust.
145061,L111072,u4249,m283,SAM,And you're mine.
145062,L111071,u4239,m283,JACK,Of course. We went to school together. You're my oldest friend.
145063,L111070,u4249,m283,SAM,"Trust me. You do trust me, don't you?"
145064,L111069,u4239,m283,JACK,What does that mean? I don't want to be involved in anything unsavoury.
145065,L111068,u4249,m283,SAM,Let me try to get to her. I'll deactivate her.
145066,L111067,u4239,m283,JACK,"Well, I ... Good point. What do you suggest?"
145067,L111066,u4249,m283,SAM,You mean you're going to invite her in so that she can spill the beans inside the department?
145068,L111065,u4239,m283,JACK,Get her out of circulation - I've put her on the detention list.
145069,L111064,u4249,m283,SAM,So what are you going to do about her?
145070,L111063,u4239,m283,JACK,Kindness? What's the purpose behind this line of enquiry?
145071,L111062,u4249,m283,SAM,Out of kindness.
145072,L111061,u4239,m283,JACK,{baffled) I don't follow you.
145073,L111060,u4249,m283,SAM,"Why? Hell, not for any reason ..."
145074,L111059,u4239,m283,JACK,Why?
145075,L111058,u4249,m283,SAM,"Look, about the Layton woman - maybe she's just trying to help the Buttle family."
145076,L111057,u4239,m283,JACK,"Barbara's a perfectly good name, isn't it?"
145077,L111056,u4249,m283,SAM,"Right. Er, you're not going to keep calling her Barbara, are you?"
145078,L111055,u4239,m283,JACK,"Look after that suit, eh. Barbara chose it for me."
145079,L111054,u4249,m283,SAM,"But surely, I mean, perhaps she just happened to live above the Buttles, and ..."
145080,L111052,u4249,m283,SAM,A terrorist?
145081,L111051,u4239,m283,JACK,"She witnessed the Tuttle arrest - the Buttle arrest - and since then she's been making wild allegations, obviously trying to exploit the situation - she's working for somebody, and she's not working for us."
145082,L111050,u4249,m283,SAM,Tell me about Layton.
145083,L111049,u4239,m283,JACK,Yes. I'm impressed.
145084,L111048,u4249,m283,SAM,Er ... but I would've found out anyway.
145085,L111047,u4239,m283,JACK,Very smart.
145086,L111046,u4249,m283,SAM,Er ... no.
145087,L111045,u4239,m283,JACK,"You didn't know as much about this business as you pretended to, did you?"
145088,L111044,u4249,m283,SAM,What's she done?
145089,L111043,u4239,m283,JACK,"He's a compulsive heating engineer. A maverick ex-Central Service repair man with a grudge against society. Now, fortunately, we're nearly out of the wood, I think. At least we will be when I get this Layton woman under arrest."
145090,L111042,u4249,m283,SAM,He's a freelance subversive?
145091,L111041,u4239,m283,JACK,We suspect him of freelance subversion.
145092,L111040,u4249,m283,SAM,What has Tuttle done?
145093,L111039,u4239,m283,JACK,"What I've got to do now is pick up Tuttle, interrogate him at the same voltage as Buttle, to the same meter reading to the last penny, and juggle the books in electrical banking."
145094,L111038,u4249,m283,SAM,So how ...?
145095,L111037,u4239,m283,JACK,"There are some real bastards in this department who don't mind breaking a few eggs to make an omelette, but thank God there are the new boys like me who want to maintain decent civilized standards of terrorist eradication. We've got the upper hand for the moment, but they're waiting for us to slip up, and a little slip- up like this is just the chance they're looking for."
145096,L111036,u4249,m283,SAM,I'm sure you have
145097,L111035,u4239,m283,JACK,"Sam, there are very rigid parameters laid down to avoid that event but Buttle's heart condition did not appear on Tuttle's file. Don't think I'm dismissing this business, Sam. I've lost a week's sleep over it already."
145098,L111034,u4249,m283,SAM,You killed him?
145099,L111033,u4239,m283,JACK,"I did not get the wrong man. I got the right man. The wrong man was delivered to me as the right man! I accepted him, on trust, as the right man. Was I wrong? Anyway, to add to the confusion, he died on us. Which, had he been the right man, he wouldn't have done."
145100,L111032,u4249,m283,SAM,You got the wrong man.
145101,L111031,u4239,m283,JACK,"Well, your A. Buttle has been confused with T47/215, an A. Tuttle. I mean, it's a joke! Somebody should be shot for that. So B58/732 was pulled in by mistake."
145102,L111030,u4249,m283,SAM,"No, no, I don't. I'm just beginning Honestly. Sorry, carry on."
145103,L111029,u4239,m283,JACK,Christ! You do know it all!
145104,L111028,u4249,m283,SAM,"B58/732, that's A. Buttle isn't it?"
145105,L111027,u4239,m283,JACK,"OK. OK. Let's not fence around ... This is the situation. Some idiot somewhere in the building, some insect, confused two of our clients, B58/732 and T47/215."
145106,L111026,u4249,m283,SAM,"Not really, no."
145107,L111025,u4239,m283,JACK,"Enough though, eh?"
145108,L111024,u4249,m283,SAM,Not much.
145109,L111023,u4239,m283,JACK,How much do you know?
145110,L111022,u4249,m283,SAM,How do you mean?
145111,L111021,u4239,m283,JACK,"Please, Sam, we're going to have to be open to each other on this one. If you make a reputation with this case, it'll be at my expense."
145112,L111020,u4249,m283,SAM,Am I?
145113,L111019,u4239,m283,JACK,You clever bastard! I might have guessed. You only moved in today and you're already hot on the bloody trail.
145114,L111018,u4249,m283,SAM,What is it?
145115,L111017,u4239,m283,JACK,Layton! Oh shit!
145116,L111016,u4249,m283,SAM,I've got numbers all over these - I'm not sure which is the one you want.
145117,L111015,u4239,m283,JACK,"OK. Come back this afternoon, about four o'clock. If you give me the number of the case, I'll have the dossier here waiting.  My tailor,... well worth the investment."
145118,L111014,u4249,m283,SAM,"I don't want to take up your time now, but I was hoping you could give me some information on somebody. It's a security level three matter and Information Retrieval records says to refer to you."
145119,L111013,u4239,m283,JACK,What?
145120,L111012,u4249,m283,SAM,Ah ...
145121,L111011,u4239,m283,JACK,"Terrific. I'm really glad you dropped by. Unfortunately, I don't have any time right now I've got a queue of customers to deal with - er, why don't we have a drink tonight?"
145122,L111010,u4249,m283,SAM,"Yes, thanks."
145123,L111009,u4239,m283,JACK,For my sins. Are you settling in alright?
145124,L111008,u4249,m283,SAM,Thanks. Are you officer 412/L?
145125,L111007,u4239,m283,JACK,Sorry about that ... Mr Helpmann told me you were coming aboard - congratulations!
145126,L111006,u4249,m283,SAM,Are you officer 412/L?
145127,L111005,u4239,m283,JACK,SAM! What a surprise!
145128,L111004,u4249,m283,SAM,Jack!!
145129,L110925,u4239,m283,JACK,Mr Helpmann!
145130,L110924,u4249,m283,SAM,"Quite, absolutely - I always thought they were false."
145131,L110923,u4239,m283,JACK,Dr. Jaffe has pinned her ears back.
145132,L110920,u4249,m283,SAM,"What? - Oh, yes - vividly. I used to wonder if they were real."
145133,L110919,u4239,m283,JACK,Remember how they used to stick out?
145134,L110918,u4249,m283,SAM,"Er, I knew you looked different."
145135,L110917,u4239,m283,JACK,{winking at Sam) She doesn't like me telling anyone but she's pleased as anything really.
145136,L110913,u4239,m283,JACK,You remember Alison?
145137,L110912,u4249,m283,SAM,"Hello, Jack!"
145138,L110551,u4249,m283,SAM,"Really? - God, how time flies!"
145139,L110550,u4239,m283,JACK,Triplets.
145140,L110549,u4249,m283,SAM,"Yes, I know, fantastic, marvellous, wonderful - remember me to Alison - and the - er - twins."
145141,L110548,u4239,m283,JACK,"Sam, your life is going wrong - let your friends tell you - Records is a dead end department, no Security Level worth a damn, it's impossible to get noticed -"
145142,L110547,u4249,m283,SAM,Even later.
145143,L110546,u4239,m283,JACK,You are late.
145144,L110545,u4249,m283,SAM,Sorry. Nothing.  See you - I'm going to be late.
145145,L110544,u4239,m283,JACK,What's the matter?
145146,L110543,u4239,m283,JACK,"Me? - if I'm worried about anyone, it's you. What happened to you, Sam? You were the brightest of us -"
145147,L110542,u4249,m283,SAM,You sound worried.
145148,L110541,u4239,m283,JACK,"Problem? - No problem - yes, everything's going fantastically well, wonderful, marvelous, great career prospects, Alison in great shape, kids fine, beautiful home, I'm on Security Level Five now, and Mr Helpmann relies on me more and more, yes, couldn't be better, I feel terrifically motivated and job- rewarded -"
145149,L110540,u4249,m283,SAM,"Well, since you disappeared up the ladder of Information Retrieval ... I don't expect to see you slumming in Records - what's the problem?"
145150,L110539,u4239,m283,JACK,Long time no see!
145151,L110538,u4249,m283,SAM,Jack!
145152,L110537,u4239,m283,JACK,Sam!
145153,L111104,u4240,m283,JILL,Well don't. You're looking at twenty pounds of high explosive! And if you don't stamp this form I'm going to blow the place up!
145154,L111103,u4248,m283,PORTER,Oh.
145155,L111102,u4240,m283,JILL,I bet you'd like to touch them?
145156,L111101,u4248,m283,PORTER,Ah.
145157,L111100,u4240,m283,JILL,You think these are tits don't you?
145158,L111099,u4248,m283,PORTER,If you say so.
145159,L111098,u4240,m283,JILL,"You're a stupid, fat arsed, obstructive, fascist moron aren't you?"
145160,L111089,u4248,m283,PORTER,"You've just said yourself, Miss, we've already stamped it. Why should we stamp it twice?"
145161,L111088,u4240,m283,JILL,But you've stamped this form before! Why won't you stamp it now?
145162,L110561,u4248,m283,PORTER,Information Adjustments.
145163,L110560,u4240,m283,JILL,Where do I get it stamped?
145164,L110559,u4248,m283,PORTER,"No, there's no stamp on it. You see! I can't give you the form until it's stamped."
145165,L110558,u4240,m283,JILL,Stamped?
145166,L110557,u4248,m283,PORTER,Is it stamped?
145167,L110556,u4240,m283,JILL,Yes.
145168,L110555,u4248,m283,PORTER,Have you got an Arrest Receipt?
145169,L110554,u4240,m283,JILL,I've been to Information Adjustments. They sent me here. They told me you had a form I had to fill in.
145170,L110553,u4248,m283,PORTER,You want Information Adjustments. Different department.
145171,L110552,u4240,m283,JILL,I want to report a wrongful arrest.
145172,L111336,u4249,m283,SAM,You don't exist any more. I've killed you. Jill Layton is dead.
145173,L111335,u4240,m283,JILL,What do you think? ... is it me?
145174,L111323,u4240,m283,JILL,Take care.
145175,L111322,u4249,m283,SAM,Thanks for the vote of confidence.
145176,L111321,u4240,m283,JILL,Don't do anything silly.
145177,L111320,u4249,m283,SAM,I'm going to pull some strings. It's our only hope.
145178,L111319,u4240,m283,JILL,Where are you going?
145179,L111318,u4249,m283,SAM,Make yourself at home. Don't answer the phone or open he door to anyone. I won't be long.
145180,L111306,u4249,m283,SAM,C'mon. We've got to get out of here.
145181,L111305,u4240,m283,JILL,Don't you like parties?
145182,L111286,u4240,m283,JILL,Yes.
145183,L111285,u4249,m283,SAM,Are you sure?
145184,L111284,u4240,m283,JILL,They're gone.
145185,L111283,u4249,m283,SAM,No. No. I'm fine. I was worried sick about you ... I thought ...
145186,L111282,u4240,m283,JILL,Your face ... are you hurt?
145187,L111281,u4249,m283,SAM,What happened to you after ...
145188,L111280,u4240,m283,JILL,Yes.
145189,L111279,u4249,m283,SAM,Jill! What are you do ... I mean ... how did you ... Are you alright?
145190,L111226,u4240,m283,JILL,No you're not!
145191,L111225,u4249,m283,SAM,I'm going to open it!
145192,L111224,u4240,m283,JILL,Oh ... Jesus!
145193,L111223,u4249,m283,SAM,........... It's a bomb isn't it?
145194,L111222,u4240,m283,JILL,I saved you from the lorry and you're not very special.
145195,L111221,u4249,m283,SAM,I vas just trying to help. I decided to trust you. Maybe I was wrong. Whose side are you on really? Who are your friends? Who was the man who gave you the parcel? What's in it? It's the only thing you saved from the lorry .... It must he something very special.
145196,L111220,u4240,m283,JILL,"You mean you were meant to hijack my truck, make me crash it, and have every security man in town looking for me?"
145197,L111219,u4249,m283,SAM,You've got to trust me. It sounds silly but I know we were meant to meet.
145198,L111218,u4240,m283,JILL,Leave me alone!
145199,L111217,u4249,m283,SAM,There are plenty of other safe places. Why don't we go back to my flat?
145200,L111216,u4240,m283,JILL,Go away.
145201,L111215,u4249,m283,SAM,"Please, Jill ... I love you."
145202,L111214,u4240,m283,JILL,Are you still following me?
145203,L111213,u4249,m283,SAM,This is a hell of a time to buy a nightie.
145204,L111211,u4240,m283,JILL,"Yes.  Come out, I know you're in there"
145205,L111210,u4249,m283,SAM,"""Lady bird, lady bird, fly away home, your house is on fire and your children all gone"" ... Do you think anyone's hurt?"
145206,L111209,u4240,m283,JILL,What?
145207,L111208,u4249,m283,SAM,"""And your children all gone."""
145208,L111207,u4240,m283,JILL,Shit! The house is on fire!
145209,L111206,u4249,m283,SAM,It wasn't supposed to happen like this.
145210,L111205,u4240,m283,JILL,We? Don't blame me!
145211,L111204,u4249,m283,SAM,Oh God! What have we done?
145212,L111203,u4240,m283,JILL,"Come on, let's go! Let's get out of here!"
145213,L111201,u4240,m283,JILL,Sam ... we can't outrace them. You'll kill us!
145214,L111200,u4249,m283,SAM,Now you're the one that's out of your mind.
145215,L111199,u4240,m283,JILL,Let go! We've got to stop!
145216,L111198,u4249,m283,SAM,I was right! Step on it!
145217,L111196,u4240,m283,JILL,Stop it ... damn you!
145218,L111195,u4249,m283,SAM,Turn!
145219,L111194,u4240,m283,JILL,Get away!
145220,L111193,u4249,m283,SAM,Will you please turn back.
145221,L111192,u4240,m283,JILL,"Cut it out, Sam."
145222,L111191,u4249,m283,SAM,"Yes ... but, this is real. Now, stop!"
145223,L111190,u4240,m283,JILL,I thought you arrested me.
145224,L111189,u4249,m283,SAM,No. Please. They're going to arrest you.
145225,L111188,u4240,m283,JILL,You're joking.
145226,L111187,u4249,m283,SAM,Security.
145227,L111186,u4240,m283,JILL,Who will?
145228,L111185,u4249,m283,SAM,They'll be there waiting.
145229,L111184,u4240,m283,JILL,What?
145230,L111183,u4249,m283,SAM,Turn around!
145231,L111182,u4249,m283,SAM,Every day?
145232,L111181,u4240,m283,JILL,"Well, almost ... unfortunately I do have to punch in by 5.00 every day."
145233,L111180,u4249,m283,SAM,What? I thought you were free to come and go as you please.
145234,L111179,u4240,m283,JILL,Look at that - right on time.
145235,L111178,u4249,m283,SAM,Actual. terrorists? Well ... it's only my first day.
145236,L111177,u4240,m283,JILL,How many terrorists have you met? Actual terrorists?
145237,L111176,u4249,m283,SAM,"Well, terrorists of course."
145238,L111175,u4240,m283,JILL,"Who is this war against, Sam?"
145239,L111174,u4249,m283,SAM,"Well, all wars do -"
145240,L111173,u4240,m283,JILL,"Say, all wars have innocent victims."
145241,L111172,u4249,m283,SAM,"Well, no system is."
145242,L111171,u4240,m283,JILL,"Why don't you say, no system is perfect."
145243,L111170,u4240,m283,JILL,They couldn't be worse for the Buttles.
145244,L111169,u4249,m283,SAM,Things would be worse without Information Retrieval.
145245,L111168,u4240,m283,JILL,We've got both.
145246,L111167,u4249,m283,SAM,What do you mean? Would you rather have terrorists?
145247,L111166,u4240,m283,JILL,Don't you know the sort of thing that Information Retrieval does?
145248,L111165,u4249,m283,SAM,Suit me?
145249,L111164,u4240,m283,JILL,"I mean, it doesn't suit you."
145250,L111163,u4249,m283,SAM,Really.
145251,L111162,u4240,m283,JILL,"No, really."
145252,L111161,u4249,m283,SAM,Looking for you.
145253,L111160,u4240,m283,JILL,What are you doing in Information Retrieval?
145254,L111157,u4240,m283,JILL,A heavy Christmas present.
145255,L111156,u4249,m283,SAM,It's heavy.
145256,L111155,u4240,m283,JILL,What parcel?
145257,L111154,u4249,m283,SAM,OK. What's in the parcel?
145258,L111153,u4240,m283,JILL,What does it look like ... I'm collecting empties.
145259,L111152,u4249,m283,SAM,What's going on here?
145260,L111150,u4249,m283,SAM,Where are you taking me?
145261,L111149,u4240,m283,JILL,It does doesn't it?
145262,L111148,u4249,m283,SAM,Ah ... Er ... It looks as if you're taking me.
145263,L111147,u4240,m283,JILL,Where are you taking me?
145264,L111146,u4249,m283,SAM,What?
145265,L111145,u4240,m283,JILL,Where are you taking me?
145266,L111144,u4240,m283,JILL,It had a hole in the floor. Where are we going?
145267,L111143,u4249,m283,SAM,Why not?
145268,L111142,u4240,m283,JILL,I didn't like it.
145269,L111141,u4249,m283,SAM,Why?
145270,L111140,u4240,m283,JILL,I didn't run away. I left the flat.
145271,L111139,u4249,m283,SAM,Yes. Ceiling. Why did you run away?
145272,L111138,u4240,m283,JILL,"I know you. I saw you through the floor, didn't I?"
145273,L111137,u4249,m283,SAM,"Yes, of course. Sorry."
145274,L111136,u4240,m283,JILL,It's my fucking life.
145275,L111135,u4249,m283,SAM,"You know, smoking's bad for you."
145276,L111134,u4249,m283,SAM,"I don't know.  Hey, that's not a very nice thing to say."
145277,L111133,u4240,m283,JILL,Why are they all pigs at Information Retrieval?
145278,L111132,u4249,m283,SAM,"Oh. But ... Look, I'm sorry I shouted at you."
145279,L111131,u4240,m283,JILL,I don't want to hear about your fucking dreams!
145280,L111130,u4249,m283,SAM,"... This is amazing ... for me ... being here with you. I mean, in my dreams you ..."
145281,L111129,u4249,m283,SAM,"Oh, sorry."
145282,L111128,u4240,m283,JILL,Don't litter my cab!
145283,L111127,u4249,m283,SAM,Us. Them. I don't know ... just get going.
145284,L111126,u4240,m283,JILL,Them?
145285,L111125,u4249,m283,SAM,"Alright! Alright! Alright! I'm Information Retrieval Officer -  DZ/015, and I'm arresting you for - your own good! Now start up and get moving before I hand you back to them!"
145286,L111124,u4249,m283,SAM,Please!
145287,L111123,u4240,m283,JILL,No.
145288,L111122,u4249,m283,SAM,Bloody hell! Do as I say!
145289,L111120,u4240,m283,JILL,Who are you?
145290,L111119,u4249,m283,SAM,What are you doing? For Christ's sake! Get moving!
145291,L111113,u4240,m283,JILL,Good!
145292,L111112,u4249,m283,SAM,Ow! That hurt!
145293,L111111,u4240,m283,JILL,"How can I act naturally, when you've trying to break my arm?"
145294,L111110,u4249,m283,SAM,Don't look back! Act naturally!
145295,L111109,u4240,m283,JILL,Who are you? Let go!
145296,L110812,u4240,m283,JILL,"Mrs Buttle, are you alright?"
145297,L110811,u4249,m283,SAM,It's you ... it's you ...
145298,L110810,u4240,m283,JILL,Are you alright?
145299,L110842,u4249,m283,SAM,"Yes ... No ... I don't, know."
145300,L110841,u4241,m283,KURTZMAN,It's what you wanted isn't it?
145301,L110840,u4249,m283,SAM,What! Shit!
145302,L110839,u4241,m283,KURTZMAN,I did it for you.
145303,L110838,u4249,m283,SAM,I never signed the form.
145304,L110837,u4241,m283,KURTZMAN,Yes.  NO! You can't! You've only just turned it down!
145305,L110836,u4249,m283,SAM,"I've go to accept that promotion to get behind this, haven't I?"
145306,L110835,u4241,m283,KURTZMAN,"All enquiries to Information Retrieval. Which is hopeless, of course. They never tell you anything. But come the time they want something from us ..."
145307,L110834,u4249,m283,SAM,I know that.
145308,L110833,u4241,m283,KURTZMAN,All information on 3rd Level Suspects is classified.
145309,L110832,u4249,m283,SAM,You don't happen to know how I can get around an IRQ/3 do you?
145310,L110831,u4241,m283,KURTZMAN,What's the matter?
145311,L110830,u4249,m283,SAM,Damn! Blast!
145312,L110828,u4249,m283,SAM,Yes.
145313,L110827,u4241,m283,KURTZMAN,Can I forget it?
145314,L110826,u4249,m283,SAM,I delivered it.
