,LINE_ID,CHARACTER_ID,MOVIE_ID,CHARACTER_NAME,UTTERANCE
68,L194,u0,m0,BIANCA,Can we make this quick?  Roxanne Korrine and Andrew Barrett are having an incredibly horrendous public break- up on the quad.  Again.
69,L953,u0,m0,BIANCA,I did.
70,L952,u3,m0,CHASTITY,You think you ' re the only sophomore at the prom?
71,L660,u3,m0,CHASTITY,I don't have to be home 'til two.
72,L659,u0,m0,BIANCA,I have to be home in twenty minutes.
73,L600,u3,m0,CHASTITY,All I know is -- I'd give up my private line to go out with a guy like Joey.
74,L599,u0,m0,BIANCA,"Sometimes I wonder if the guys we're supposed to want to go out with are the ones we actually want to go out with, you know?"
75,L598,u3,m0,CHASTITY,"Bianca, I don't think the highlights of dating Joey Dorsey are going to include door-opening and coat-holding."
76,L597,u0,m0,BIANCA,Combination.  I don't know -- I thought he'd be different.  More of a gentleman...
77,L596,u3,m0,CHASTITY,Is he oily or dry?
78,L595,u0,m0,BIANCA,"He practically proposed when he found out we had the same dermatologist. I mean. Dr. Bonchowski is great an all, but he's not exactly relevant party conversation."
79,L580,u0,m0,BIANCA,"Would you mind getting me a drink, Cameron?"
80,L579,u3,m0,CHASTITY,Great
81,L573,u0,m0,BIANCA,Joey.
82,L572,u3,m0,CHASTITY,Who?
83,L571,u0,m0,BIANCA,Where did he go?  He was just here.
84,L51,u0,m0,BIANCA,You might wanna think about it
85,L50,u3,m0,CHASTITY,No.
86,L49,u0,m0,BIANCA,Did you change your hair?
87,L760,u0,m0,BIANCA,You know the deal.  I can ' t go if Kat doesn't go --
88,L759,u4,m0,JOEY,"Listen, I want to talk to you about the prom."
89,L758,u4,m0,JOEY,You're concentrating awfully hard considering it's gym class.
90,L757,u0,m0,BIANCA,"Hi, Joey."
91,L756,u4,m0,JOEY,"Hey, sweet cheeks."
92,L593,u4,m0,JOEY,My agent says I've got a good shot at being the Prada guy next year.
93,L592,u0,m0,BIANCA,Neat...
94,L591,u4,m0,JOEY,"It's a gay cruise line, but I'll be, like, wearing a uniform and stuff."
95,L590,u0,m0,BIANCA,Queen Harry?
96,L589,u4,m0,JOEY,"So yeah, I've got the Sears catalog thing going -- and the tube sock gig "" that's gonna be huge.  And then I'm up for an ad for Queen Harry next week."
97,L397,u0,m0,BIANCA,Hopefully.
98,L396,u4,m0,JOEY,"Exactly  So, you going to Bogey Lowenbrau's thing on Saturday?"
99,L395,u0,m0,BIANCA,Expensive?
100,L394,u4,m0,JOEY,It's more
101,L1052,u5,m0,KAT,Perm?
102,L1051,u0,m0,BIANCA,Patrick -- is that- a.
103,L1022,u5,m0,KAT,It's just you.
104,L1021,u0,m0,BIANCA,Is that woman a complete fruit-loop or is it just me?
105,L1011,u0,m0,BIANCA,No! I just wanted
106,L1010,u5,m0,KAT,What? To completely damage me?  To send me to therapy forever? What?
107,L1009,u0,m0,BIANCA,I just wanted --
108,L1008,u5,m0,KAT,You set me up.
109,L1007,u0,m0,BIANCA,Let go!
110,L983,u5,m0,KAT,So did you
111,L982,u0,m0,BIANCA,"You looked beautiful last night, you know."
112,L914,u0,m0,BIANCA,"I guess I'll never know, will I?"
113,L913,u5,m0,KAT,"Not all experiences are good, Bianca. You can't always trust the people you want to."
114,L912,u0,m0,BIANCA,"God, you're just like him! Just keep me locked away in the dark, so I can't experience anything for myself"
115,L911,u5,m0,KAT,I guess I thought I was protecting you.
116,L910,u0,m0,BIANCA,I'm not stupid enough to repeat your mistakes.
117,L909,u5,m0,KAT,That's not
118,L908,u0,m0,BIANCA,"No. you didn't!  If you really thought I could make my own decisions, you would've let me go out with him instead of helping Daddy hold me hostage."
119,L907,u5,m0,KAT,I wanted to let you make up your own mind about him.
120,L906,u0,m0,BIANCA,Why didn't you tell me?
121,L905,u5,m0,KAT,"After that, I swore I'd never do anything just because ""everyone else"" was doing it.  And I haven't since. Except for Bogey's party, and my stunning gastro-intestinal display --"
122,L904,u0,m0,BIANCA,But
123,L903,u5,m0,KAT,"Just once.  Afterwards, I told him I didn't want to anymore.  I wasn't ready. He got pissed.  Then he broke up with me."
124,L902,u0,m0,BIANCA,You did what?
125,L901,u5,m0,KAT,He said everyone was doing it.  So I did it.
126,L900,u0,m0,BIANCA,As in...
127,L899,u5,m0,KAT,"Now I do.  Back then, was a different story."
128,L898,u0,m0,BIANCA,But you hate Joey
129,L897,u5,m0,KAT,"He was, like, a total babe"
130,L896,u0,m0,BIANCA,Why?
131,L895,u5,m0,KAT,In 9th.  For a month
132,L894,u0,m0,BIANCA,What?
133,L893,u5,m0,KAT,"Joey never told you we went out, did he?"
134,L892,u0,m0,BIANCA,"I wish I had that luxury. I'm the only sophomore that got asked to the prom and I can't go, because you won ' t."
135,L891,u5,m0,KAT,"I do care. But I'm a firm believer in doing something for your own reasons, not someone else ' s ."
136,L890,u0,m0,BIANCA,Like you care.
137,L889,u5,m0,KAT,"Listen, I know you hate having to sit home because I'm not Susie High School."
138,L656,u5,m0,KAT,You're welcome.
139,L655,u0,m0,BIANCA,"I don't get you.  You act like you're too good for any of this, and then you go totally apeshit when you get here."
140,L602,u0,m0,BIANCA,I really don't think I need any social advice from you right now.
141,L601,u5,m0,KAT,"Bianca, I need to talk to you -- I need to tell you --"
142,L543,u5,m0,KAT,Can we go now?
143,L542,u0,m0,BIANCA,You are so completely unbalanced.
144,L533,u0,m0,BIANCA,"Yeah, he's your freak friend Mandella's boyfriend.  I guess since I'm not allowed to go out, I should obsess over a dead guy, too."
145,L532,u5,m0,KAT,It's Shakespeare.  Maybe you've heard of him?
146,L531,u0,m0,BIANCA,Like I'm supposed to know what that even means.
147,L530,u5,m0,KAT,At least I'm not a clouted fen- sucked hedge-pig.
148,L529,u0,m0,BIANCA,Can't you forget for just one night that you're completely wretched?
149,L527,u0,m0,BIANCA,"Bogey Lowenstein's party is normal, but you're too busy listening to Bitches Who Need Prozac to know that."
150,L526,u5,m0,KAT,What's normal?
151,L525,u0,m0,BIANCA,"You're ruining my life'  Because you won't be normal, I can't be normal."
152,L445,u0,m0,BIANCA,I think you're a freak.  I think you do this to torture me.  And I think you suck.
153,L444,u5,m0,KAT,What do you think?
154,L443,u0,m0,BIANCA,"Oh, I thought you might have a date  I don't know why I'm bothering to ask, but are you going to Bogey Lowenstein's party Saturday night?"
155,L442,u5,m0,KAT,It means that Gigglepuss is playing at Club Skunk and we're going.
156,L441,u0,m0,BIANCA,"Oh my God, does this mean you're becoming normal?"
157,L320,u0,m0,BIANCA,Can you at least start wearing a bra?
158,L319,u5,m0,KAT,I have the potential to smack the crap out of you if you don't get out of my way.
159,L165,u0,m0,BIANCA,"Nowhere... Hi, Daddy."
160,L164,u5,m0,KAT,Where've you been?
161,L923,u0,m0,BIANCA,"I have a date, Daddy.  And he ' s not a captain of oppression like some men we know."
162,L922,u11,m0,WALTER,I'm missing something.
163,L884,u0,m0,BIANCA,Fine.  I see that I'm a prisoner in my own house.  I'm not a daughter. I'm a possession!
164,L883,u11,m0,WALTER,You're not going unless your sister goes.  End of story.
165,L882,u0,m0,BIANCA,"He's not a ""hot rod"".  Whatever that is."
166,L881,u11,m0,WALTER,"It's that hot rod Joey, right? That ' s who you want me to bend my rules for?"
167,L880,u0,m0,BIANCA,"No, but"
168,L879,u11,m0,WALTER,The prom?  Kat has a date?
169,L878,u0,m0,BIANCA,"Daddy, I want to discuss the prom with you. It's tomorrow night --"
170,L546,u11,m0,WALTER,Because she'll scare them away.
171,L545,u0,m0,BIANCA,Why?
172,L544,u11,m0,WALTER,Promise me you won't talk to any boys unless your sister is present.
173,L540,u11,m0,WALTER,Just for a minute
174,L539,u0,m0,BIANCA,"Daddy, no!"
175,L538,u11,m0,WALTER,Wear the belly before you go.
176,L537,u0,m0,BIANCA,It's just a party. Daddy.
177,L536,u11,m0,WALTER,"Oh, God.  It's starting."
178,L524,u11,m0,WALTER,"If Kat's not going, you're not going."
179,L523,u0,m0,BIANCA,"Daddy, people expect me to be there!"
180,L521,u0,m0,BIANCA,"It's just a party. Daddy, but I knew you'd forbid me to go since ""Gloria Steinem"" over there isn't going --"
181,L520,u11,m0,WALTER,Otherwise known as an orgy?
182,L519,u0,m0,BIANCA,"If you must know, we were attempting to go to a small study group of friends."
183,L518,u11,m0,WALTER,And where're you going?
184,L517,u0,m0,BIANCA,"Daddy, I --"
185,L190,u11,m0,WALTER,Exactly my point
186,L189,u0,m0,BIANCA,But she doesn't want to date.
187,L183,u0,m0,BIANCA,"But it's not fair -- she's a mutant, Daddy!"
188,L182,u11,m0,WALTER,Then neither will you.  And I'll get to sleep at night.
189,L181,u0,m0,BIANCA,What if she never starts dating?
190,L180,u11,m0,WALTER,No! You're not dating until your sister starts dating.  End of discussion.
191,L179,u0,m0,BIANCA,"Now don't get upset. Daddy, but there's this boy... and I think he might ask..."
192,L463,u1,m0,BRUCE,Just sent 'em through.
193,L462,u9,m0,PATRICK,"Padua girls.  One tall, decent body. The other one kinda short and undersexed?"
194,L461,u1,m0,BRUCE,Never
195,L460,u9,m0,PATRICK,Fan of a fan.  You see a couple of minors come in?
196,L459,u1,m0,BRUCE,Didn't have you pegged for a Gigglepuss fan.  Aren't they a little too pre-teen belly-button ring for you?
197,L458,u9,m0,PATRICK,"Always a pleasure, Brucie."
198,L779,u7,m0,MICHAEL,"Best case scenario, you're back on the payroll for awhile."
199,L778,u2,m0,CAMERON,You humiliated the woman! Sacrifice yourself on the altar of dignity and even the score.
200,L586,u2,m0,CAMERON,"No, I ' m not."
201,L585,u7,m0,MICHAEL,"Buttholus extremus.  But hey, you're making progress."
202,L584,u2,m0,CAMERON,The hell is that?  What kind of 'guy just picks up a girl and carries her away while you're talking to her?
203,L583,u7,m0,MICHAEL,Extremely unfortunate maneuver.
204,L500,u2,m0,CAMERON,"Hell, I've just been going over the whole thing in my head and -"
205,L499,u7,m0,MICHAEL,You told me that part already.
206,L433,u2,m0,CAMERON,It's her favorite band.
207,L432,u7,m0,MICHAEL,Assail your ears for one night.
208,L425,u2,m0,CAMERON,Okay!  I wasn't sure
209,L424,u7,m0,MICHAEL,He's pretty!
210,L419,u7,m0,MICHAEL,Dead at forty-one.
211,L418,u2,m0,CAMERON,Her favorite uncle
212,L417,u7,m0,MICHAEL,It's a lung cancer issue
213,L416,u2,m0,CAMERON,Number one.  She hates smokers
214,L391,u7,m0,MICHAEL,Are you kidding?  He'll piss himself with joy.  He's the ultimate kiss ass.
215,L390,u2,m0,CAMERON,Will Bogey get bent?
216,L389,u7,m0,MICHAEL,"In that case, we'll need to make it a school-wide blow out."
217,L388,u2,m0,CAMERON,This is it.  A golden opportunity. Patrick can ask Katarina to the party.
218,L245,u7,m0,MICHAEL,"Like we had a choice?  Besides -- when you let the enemy think he's orchestrating the battle, you're in a position of power. We let him pretend he's calling the shots, and while he's busy setting up the plan, you have time to woo Bianca."
219,L244,u2,m0,CAMERON,You got him involved?
220,L225,u7,m0,MICHAEL,Hey -- I've gotta have a few clients when I get to Wall Street.
221,L224,u2,m0,CAMERON,I thought you hated those people.
222,L223,u7,m0,MICHAEL,"You know, if you do go out with Bianca, you'd be set.  You'd outrank everyone. Strictly A-list.  With me by your side."
223,L222,u2,m0,CAMERON,That's what I just said
224,L221,u7,m0,MICHAEL,Did she actually say she'd go out with you?
225,L220,u2,m0,CAMERON,Forget his reputation.  Do you think we've got a plan or not?
226,L219,u7,m0,MICHAEL,"I'm serious, man, he's whacked.  He sold his own liver on the black market so he could buy new speakers."
227,L218,u2,m0,CAMERON,They always let felons sit in on Honors Biology?
228,L217,u7,m0,MICHAEL,No kidding.  He's a criminal.  I heard he lit a state trooper on fire.  He just got out of Alcatraz...
229,L216,u2,m0,CAMERON,He seems like he thrives on danger
230,L215,u7,m0,MICHAEL,What makes you think he'll do it?
231,L213,u7,m0,MICHAEL,You wanna go out with him?
232,L212,u2,m0,CAMERON,What about him?
233,L211,u7,m0,MICHAEL,"Unlikely, but even so, she still can't go out with you.  So what's the point?"
234,L210,u2,m0,CAMERON,"I teach her French, get to know her, dazzle her with charm and she falls in love with me."
235,L159,u7,m0,MICHAEL,"The mewling, rampalian wretch herself."
236,L158,u2,m0,CAMERON,That's her?  Bianca's sister?
237,L157,u7,m0,MICHAEL,"Yeah, just a minor encounter with the shrew."
238,L147,u7,m0,MICHAEL,"You could consecrate with her, my friend."
239,L146,u2,m0,CAMERON,You mean I'd get a chance to talk to her?
240,L145,u7,m0,MICHAEL,Guess who just signed up for a tutor?
241,L144,u2,m0,CAMERON,Sure do ... my Mom's from Canada
242,L143,u7,m0,MICHAEL,You know French?
243,L142,u7,m0,MICHAEL,"Joey Dorsey?  Perma-shit-grin.  I wish I could say he's a moron, but he's number twelve in the class.  And a model.  Mostly regional stuff, but he's rumored to have a big tube sock ad coming out."
244,L141,u2,m0,CAMERON,He always have that shit-eating grin?
245,L140,u7,m0,MICHAEL,"Because they're bred to.  Their mothers liked guys like that, and their grandmothers before them. Their gene pool is rarely diluted."
246,L139,u2,m0,CAMERON,Why do girls like that always like guys like that?
247,L92,u7,m0,MICHAEL,"I could start with your haircut, but it doesn't matter.  She's not allowed to date until her older sister does.  And that's an impossibility."
248,L91,u2,m0,CAMERON,Why not?
249,L90,u7,m0,MICHAEL,Bianca Stratford.  Sophomore. Don't even think about it
250,L89,u2,m0,CAMERON,Who is she?
251,L88,u7,m0,MICHAEL,"You burn, you pine, you perish?"
252,L87,u2,m0,CAMERON,That girl -- I --
253,L78,u7,m0,MICHAEL,"Yeah, but these guys have never seen a horse.  They just jack off to Clint Eastwood."
254,L77,u2,m0,CAMERON,That I'm used to.
255,L74,u7,m0,MICHAEL,Couple thousand. Most of them evil
256,L73,u2,m0,CAMERON,How many people go here?
257,L72,u7,m0,MICHAEL,Get out!
258,L71,u2,m0,CAMERON,Thirty-two.
259,L70,u7,m0,MICHAEL,How many people were in your old school?
260,L69,u2,m0,CAMERON,"Yeah.  A couple.  We're outnumbered by the cows, though."
261,L68,u7,m0,MICHAEL,I was kidding. People actually live there?
262,L67,u2,m0,CAMERON,"North, actually.  How'd you   ?"
263,L66,u7,m0,MICHAEL,So -- which Dakota you from?
264,L65,u7,m0,MICHAEL,C'mon.  I'm supposed to give you the tour.
265,L64,u2,m0,CAMERON,So they tell me...
266,L63,u7,m0,MICHAEL,You the new guy?
267,L781,u2,m0,CAMERON,You get the girl.
268,L780,u9,m0,PATRICK,What's the worst?
269,L745,u9,m0,PATRICK,Where?
270,L744,u2,m0,CAMERON,She kissed me.
271,L743,u9,m0,PATRICK,You makin' any headway?
272,L741,u9,m0,PATRICK,She just needs time to cool off I'll give it a day.
273,L740,u2,m0,CAMERON,She hates you with the fire of a thousand suns .  That's a direct quote
274,L726,u9,m0,PATRICK,I don ' t know.  I decided not to nail her when she was too drunk to remember it.
275,L725,u2,m0,CAMERON,What'd you do to her?
276,L625,u9,m0,PATRICK,"Then, go get her"
277,L624,u2,m0,CAMERON,Sure
278,L623,u9,m0,PATRICK,Cameron -- do you like the girl?
279,L622,u2,m0,CAMERON,"She's partial to Joey, not me"
280,L621,u9,m0,PATRICK,What 're you talking about?
281,L620,u2,m0,CAMERON,It's off. The whole thing.
282,L619,u9,m0,PATRICK,"Cameron, I'm a little busy"
283,L431,u9,m0,PATRICK,"Don't make me do it, man"
284,L430,u2,m0,CAMERON,Gigglepuss is playing there tomorrow night.
285,L427,u9,m0,PATRICK,So what does that give me?  I'm supposed to buy her some noodles and a book and sit around listening to chicks who can't play their instruments?
286,L426,u2,m0,CAMERON,"Okay -- Likes:  Thai food, feminist prose, and ""angry, stinky girl music of the indie-rock persuasion""."
287,L412,u2,m0,CAMERON,I've retrieved certain pieces of information on Miss Katarina Stratford I think you'll find helpful.
288,L411,u9,m0,PATRICK,What've you got for me?
289,L386,u9,m0,PATRICK,Yeah -- we'll see.
290,L385,u2,m0,CAMERON,And he means that strictly in a non- prison-movie type of way.
291,L558,u4,m0,JOEY,And why would I do that?
292,L557,u5,m0,KAT,Leave my sister alone.
293,L556,u4,m0,JOEY,Your sister here?
294,L555,u5,m0,KAT,Away.
295,L554,u4,m0,JOEY,Where ya goin?
296,L336,u4,m0,JOEY,Not at all
297,L335,u5,m0,KAT,Hey -- do you mind?
298,L150,u4,m0,JOEY,They're running the rest of me next month.
299,L149,u5,m0,KAT,"Yeah, and I noticed the only part of you featured in your big Kmart spread was your elbow.  Tough break."
300,L148,u4,m0,JOEY,"The vintage look is over, Kat. Haven't you been reading your Sassy?"
301,L748,u4,m0,JOEY,Enough with the Barbie n' Ken shit. I know.
302,L747,u9,m0,PATRICK,"I don't know, Dorsey. ..the limo.-the flowers.  Another hundred for the tux --"
303,L609,u4,m0,JOEY,Get her to act like a human
304,L608,u9,m0,PATRICK,Do what?
305,L607,u4,m0,JOEY,How'd you do it?
306,L606,u4,m0,JOEY,A deal's a deal.
307,L605,u9,m0,PATRICK,It's about time.
308,L358,u9,m0,PATRICK,"Forget her sister, then."
309,L357,u4,m0,JOEY,Forget it.
310,L356,u9,m0,PATRICK,A hundred bucks a date.
311,L355,u4,m0,JOEY,What?
312,L354,u9,m0,PATRICK,I just upped my price
313,L352,u9,m0,PATRICK,I got her under control. She just acts crazed in public to keep up the image.
314,L351,u4,m0,JOEY,Watching the bitch trash my car doesn't count as a date.
315,L350,u9,m0,PATRICK,I'm on it
316,L349,u4,m0,JOEY,"When I shell out fifty, I expect results."
317,L301,u9,m0,PATRICK,"Fifty, and you've got your man."
318,L300,u4,m0,JOEY,Take it or leave it.  This isn't a negotiation.
319,L299,u4,m0,JOEY,"Fine, thirty."
320,L298,u9,m0,PATRICK,I can't take a girl like that out on twenty bucks.
321,L297,u9,m0,PATRICK,How much?
322,L296,u4,m0,JOEY,I can't date her sister until that one gets a boyfriend.  And that's the catch. She doesn't want a boyfriend.
323,L295,u9,m0,PATRICK,You're gonna pay me to take out some girl?
324,L294,u4,m0,JOEY,"You got it, Verona.  I pick up the tab, you do the honors."
325,L292,u4,m0,JOEY,But you'd go out with her if you had the cake?
326,L291,u9,m0,PATRICK,You need money to take a girl out
327,L290,u4,m0,JOEY,You just said
328,L289,u9,m0,PATRICK,"Sure, Sparky.  I'll get right on it."
329,L288,u4,m0,JOEY,"Yeah, whatever.  I want you to go out with her."
330,L287,u9,m0,PATRICK,"Two legs, nice rack..."
331,L286,u4,m0,JOEY,What do you think?
332,L285,u9,m0,PATRICK,Yeah
333,L509,u7,m0,MICHAEL,Hey -- it's all for the higher good right?
334,L508,u4,m0,JOEY,You better not fuck this up.  I'm heavily invested.
335,L505,u7,m0,MICHAEL,What?  We took bathes together when we were kids.
336,L504,u4,m0,JOEY,You and Verona?
337,L503,u7,m0,MICHAEL,"Uh,  yeah.  We're old friend*"
338,L502,u4,m0,JOEY,I hear you're helpin' Verona.
339,L240,u7,m0,MICHAEL,So what you need to do is recruit a guy who'll go out with her.  Someone who's up for the job.
340,L239,u4,m0,JOEY,Does this conversation have a purpose?
341,L238,u7,m0,MICHAEL,But she can't go out with you because her sister is this insane head case and no one will go out with her. right?
342,L236,u4,m0,JOEY,We're not.
343,L235,u7,m0,MICHAEL,"Well, actually, I thought I'd run an idea by you.  You know, just to see if you're interested."
344,L234,u4,m0,JOEY,We don't chat.
345,L233,u7,m0,MICHAEL,Nope - just came by to chat
346,L232,u4,m0,JOEY,Are you lost?
347,L231,u7,m0,MICHAEL,Hey.
348,L949,u5,m0,KAT,"Oh, honey -- tell me we haven't' progressed to full-on hallucinations."
349,L948,u6,m0,MANDELLA,William - he asked me to meet him here.
350,L947,u5,m0,KAT,Who?
351,L946,u6,m0,MANDELLA,Have you seen him?
352,L755,u6,m0,MANDELLA,"Oh, good.  Something new and different for us."
353,L754,u5,m0,KAT,You ' re looking at this from the wrong perspective.  We're making a statement.
354,L753,u6,m0,MANDELLA,"Okay, okay, we won't go.  It's not like I have a dress anyway"
355,L752,u5,m0,KAT,"Listen to you!  You sound like Betty, all pissed off because Archie is taking Veronica."
356,L751,u6,m0,MANDELLA,"Well, I guess we're not, since we don't have dates ."
357,L750,u5,m0,KAT,Can you even imagine?  Who the hell would go to this a bastion of commercial excess?
358,L721,u5,m0,KAT,I got drunk.  I puked.  I got rejected. It was big fun.
359,L720,u6,m0,MANDELLA,You didn't
360,L719,u5,m0,KAT,I did Bianca a favor and it backfired.
361,L718,u6,m0,MANDELLA,You didn't have a choice?  Where's Kat and what have you done with her?
362,L717,u5,m0,KAT,I didn't have a choice.
363,L716,u6,m0,MANDELLA,You went to the party?  I thought we were officially opposed to suburban social activity.
364,L491,u5,m0,KAT,Who cares?
365,L490,u6,m0,MANDELLA,What'd he say?
366,L448,u5,m0,KAT,No fear.
367,L447,u6,m0,MANDELLA,You think this'll work?
368,L254,u5,m0,KAT,"If I was Bianca, it would be, ""Any school you want, precious.  Don't forget your tiara."""
369,L253,u6,m0,MANDELLA,Does it matter?
370,L252,u5,m0,KAT,"I appreciate your efforts toward a speedy death, but I'm consuming.  Do you mind?"
371,L251,u5,m0,KAT,Neither has his heterosexuality.
372,L250,u6,m0,MANDELLA,That's never been proven
373,L249,u5,m0,KAT,William didn't even go to high school
374,L248,u6,m0,MANDELLA,William would never have gone to a state school.
375,L247,u5,m0,KAT,"So he has this huge raging fit about Sarah Lawrence and insists that I go to his male-dominated, puking frat boy, number one golf team school. I have no say at all."
376,L152,u6,m0,MANDELLA,You could always go with me.  I'm sure William has some friends.
377,L151,u5,m0,KAT,The people at this school are so incredibly foul.
378,L134,u6,m0,MANDELLA,But imagine the things he'd say during sex.
379,L133,u5,m0,KAT,"I realize that the men of this fine institution are severely lacking, but killing yourself so you can be with William Shakespeare is beyond the scope of normal teenage obsessions.  You're venturing far past daytime talk show fodder and entering the world of those who need very expensive therapy."
380,L132,u6,m0,MANDELLA,An attempted slit.
381,L131,u5,m0,KAT,What's this?
382,L130,u6,m0,MANDELLA,Just a little.
383,L129,u5,m0,KAT,"Mandella, eat.  Starving yourself is a very slow way to die."
384,L128,u5,m0,KAT,Block E?
385,L127,u6,m0,MANDELLA,He always look so
386,L126,u5,m0,KAT,I'm sure he's completely incapable of doing anything that interesting.
387,L125,u6,m0,MANDELLA,That's Pat Verona? The one who was gone for a year? I heard he was doing porn movies.
388,L124,u5,m0,KAT,Patrick Verona   Random skid.
389,L123,u6,m0,MANDELLA,Who's that?
390,L1043,u9,m0,PATRICK,Don ' t you even dare. . .
391,L1042,u5,m0,KAT,"Oh, Bianca?  Can you get me my freshman yearbook?"
392,L1041,u9,m0,PATRICK,Because I like to torture you.
393,L1040,u5,m0,KAT,Why is my veggie burger the only burnt object on this grill?
394,L1035,u9,m0,PATRICK,"Yeah, but then I fucked up. I fell for her."
395,L1034,u5,m0,KAT,Is that right?
396,L1033,u9,m0,PATRICK,"Besides, I had some extra cash. Some asshole paid me to take out a really great girl."
397,L1032,u9,m0,PATRICK,I thought you could use it. When you start your band.
398,L1031,u5,m0,KAT,A Fender Strat. You bought this?
399,L977,u9,m0,PATRICK,I didn't care about the money.
400,L976,u5,m0,KAT,"Really?  What was it like?  A down payment now, then a bonus for sleeping with me?"
401,L975,u9,m0,PATRICK,It wasn't like that.
